c_1 c_2 c_3 dis_1 dis_2 ang_1 e_dir e_har e_nor e_int delta_har delta_nor delta_int e_1 e_2 e_3 e_dis_1 e_dis_2 e_ang_1
0.329263998850194 -0.3204986171092889 0.0674482010213229 0.87148 0.85872 86.89652 0.9285151908 0.9662442043 1.248349928902161 0.8074066826624344 -0.0377290135 -0.3198347381 0.1211085081 0.1595845509047442 1.0522868824254965 0.036478495571920115 0.2486115750781139 0.33718809943744643 0.221607008146874
-0.04495867461817213 0.03615081985608982 0.00679221915034183 0.97406 0.96944 106.4169 0.0129901606 0.0130897164 0.012702411612151963 0.01158042946953343 -0.0000995558 0.0002877490 0.0014097311 0.0027785663775004225 0.009556296130040309 0.00036754910461123065 0.005883797784442167 0.002876912612054593 0.002819719073036668
0.05124480316318155 -0.0287089222776489 -0.0022902712594918585 0.94834 0.95095 101.93765 0.0098163769 0.0099385339 0.010140888452337557 0.008563220828728901 -0.0001221570 -0.0003245116 0.0012531561 0.0036795819242423458 0.006419529405261717 4.1777122833494356e-05 0.0029890458049741005 0.001681393226988143 0.0038927817967666575
-0.109772247612087 -0.17141178094730591 0.10887154998502893 0.93292 0.85272 109.97039 0.4013227699 0.3345498194 0.37273031468379475 0.4237823416050259 0.0667729505 0.0285924552 -0.0224595717 0.016352606325618697 0.26091717741996157 0.0954605309382145 0.01883839966123618 0.38461263245530986 0.02033130948847987
0.45149221850826515 0.1291017045752883 0.24366987903895876 1.11395 0.98877 83.70386 0.6589949215 0.8844914399 0.9084913896410476 0.7904226449681416 -0.2254965184 -0.2494964681 -0.1314277235 0.3053677785200216 0.11281037608319093 0.4903132350378351 0.4531892945597554 0.022082177305768617 0.31515117310261764
0.524116999667223 0.369406841531553 0.3693747848380135 1.25594 1.05032 81.78983 1.5308926196 2.5086546777 2.3445856383605 1.8162215461530449 -0.9777620581 -0.8136930188 -0.2853289266 0.4151436679712682 0.7560715062651647 1.173370464124067 1.256008850054877 0.18027350274022555 0.3799391933579424
0.1069748802137625 -0.048372187064954886 0.10972574221122577 0.98567 0.90454 99.06483 0.1302856889 0.130002671 0.13173142079371808 0.12552414649395183 0.0002830179 -0.0014457319 0.0047615424 0.016205106998337323 0.01855289838457537 0.0969734154108054 0.017861872828392567 0.0886251385732729 0.01903713509228636
0.015911495762229125 0.03355280520006907 -0.028534277942456065 0.96096 0.98313 103.63997 0.0146299595 0.0154113587 0.015102777158267796 0.015162125658411268 -0.0007813992 -0.0004728177 -0.0005321662 0.00035246042311183905 0.008248111630189856 0.0065022051049661005 0.00011434407599745146 0.014717929458973395 0.00032985212344042173
-0.30249396190126226 0.3609071629806736 0.10082681485143832 1.1274 1.07582 117.07139 0.9628043944 1.1966850445 0.9278974684852865 0.8991561314924588 -0.2338806501 0.0349069259 0.0636482629 0.1194263566067925 0.726667106957825 0.08180400492066904 0.5205972807195656 0.27914032341920186 0.09941852735369136
0.05406686977542426 0.15787916185748418 0.012912680067626634 1.0253 1.01614 102.05217 0.1703213222 0.194531573 0.17004178928876962 0.1801457926645618 -0.0242102508 0.0002795329 -0.0098244705 0.004098200133302265 0.1646143099246638 0.0013292792308035586 0.10043827594126395 0.07617872928939282 0.00352878743390504
