c_1 c_2 c_3 dis_1 dis_2 ang_1 e_dir e_har e_nor e_int delta_har delta_nor delta_int e_1 e_2 e_3 e_dis_1 e_dis_2 e_ang_1
-0.7999964771157665 -0.5999973576977444 -0.7999963140623553 0.49404 1.06993 157.9258 23.1115507372 8.7424489023 12.820919607895647 20.236812789374458 14.3691018349 10.2906311293 2.8747379478 0.7552654770077465 4.914772886641961 7.150881244245938 18.83871637919021 0.25490444317252453 1.1431919670117252
-0.7999964775929679 -0.599997349299517 -0.622219346361917 0.55333 1.00333 155.05035 14.3193247219 6.7185614647 9.46674251602169 13.646544674596354 7.6007632572 4.8525822059 0.6727800473 0.755265477837823 4.914772704581396 3.7967043336024693 12.528991969581611 0.047256905963993526 1.0702957990507507
-0.7999964777684135 -0.599997350802536 -0.44444239477899167 0.61463 0.93707 153.07144 8.5972750636 5.2006460183 7.424698522675385 8.77296625868688 3.3966290453 1.1725765409 -0.1756911951 0.7552654781430053 4.914772737164521 1.7546603073678584 7.742317813493653 0.013157910285665484 1.017490534907563
-0.7999964653373274 -0.5999973432795974 -0.2666654270787121 0.6774 0.87123 151.83045 5.182813429 4.1887020882 6.261047244989288 5.595762885880306 0.9941113408 -1.0782338160 -0.4129494569 0.7552654565195268 4.914772574078866 0.591009214390895 4.362105668462458 0.25019262251257673 0.9834645949052708
-0.7999964942211427 -0.5999973523112135 -0.08888846618249872 0.74127 0.80589 151.2321 3.5913102227 3.6827301973 5.733542130542876 4.042361938379158 -0.0914199746 -2.1422319078 -0.4510517157 0.7552655067620041 4.9147727698703125 0.06350385391055903 2.1740154729225507 0.9015066222462432 0.966839843210364
-0.7999964946983439 -0.5999973439129862 0.08888850151793942 0.80597 0.74121 151.2318 3.5917491315 3.6827298427 5.733537318330705 4.042789702387718 -0.0909807112 -2.1417881868 -0.4510405709 0.7552655075920803 4.914772587809754 0.06349922292887111 0.9003747994693178 2.17558342821735 0.9668314747010504
-0.7999964950082769 -0.5999973585424137 0.2666654401824511 0.87133 0.67736 151.82952 5.1839714667 4.1887013605 6.2609183324951 5.596835182449444 0.9952701062 -1.0769468658 -0.4128637157 0.7552655081311989 4.9147729049530815 0.5908799194108192 0.2495594828433675 4.3638368388479485 0.9834388607581273
-0.7999964825771906 -0.5999973510194754 0.4444424078827305 0.93719 0.61461 153.06973 8.5986309171 5.2006444766 7.424045498377909 8.77407717839243 3.3979864405 1.1745854187 -0.1754462613 0.7552654865077199 4.91477274186743 1.7540072700027591 0.013009582115427692 7.74362349549184 1.0174441007851625
-0.7999964827526364 -0.5999973525224943 0.622219359465656 1.00347 0.55332 155.04759 14.3198601821 6.7185593295 9.46466691948421 13.647672438345037 7.6013008526 4.8551932626 0.6721877438 0.7552654868129022 4.914772774450553 3.794628658220755 0.04753987435095405 12.52990903506566 1.0702235289284223
-0.7999964832298375 -0.5999973441242668 0.7999963271660941 1.07009 0.49406 157.92154 23.1095350048 8.7424459946 12.816316875759995 20.234918538301848 14.3670890102 10.2932181290 2.8746164665 0.7552654876429784 4.914772592389989 7.146278795727029 0.2555522381765312 18.836278518738013 1.1430877813873062
-0.7999964262614746 -0.42856959331351574 -0.7999963102033373 0.54857 1.13247 153.01443 15.5514497601 7.4044604721 10.00209845227802 14.533499423508541 8.1469892880 5.5493513078 1.0179503366 0.7552653885483271 2.095951911231102 7.150881152498591 12.970861010303988 0.5466966537997644 1.0159417594047901
-0.7999964264369203 -0.4285695948165348 -0.6222193586204119 0.60992 1.06557 150.76281 9.3288182368 5.3805732829 6.647921831239129 9.245345744145474 3.9482449539 2.6808964056 0.0834724927 0.7552653888535092 2.095951929130308 3.796704513255312 8.054150472659309 0.23748519571625928 0.9537100757699061
-0.7999964302418735 -0.42856959892269814 -0.44444237840799294 0.67275 0.99894 149.20184 5.322505626 3.8626576104 4.605877538218912 5.514992668872762 1.4598480156 0.7166280878 -0.1924870429 0.7552653954721039 2.095951978029932 1.7546601647168754 4.566697461353146 0.0387690477546496 0.9095261597649662
-0.7999964428896494 -0.4285695963252124 -0.2666654300239187 0.73667 0.93264 148.21738 2.94615474 2.850713908 3.442226592508631 3.1971919366375956 0.0954408320 -0.4960718525 -0.2510371966 0.7552654174725066 2.095951947096902 0.5910092279392223 2.2966172842419974 0.01926063724135912 0.8813140151542389
-0.7999964433668509 -0.42856958792698513 -0.08888846232348069 0.80142 0.86676 147.74101 1.8419240813 2.3447417905 2.914721113757056 2.1133120147255884 -0.5028177092 -1.0727970325 -0.2713879334 0.7552654183025834 2.0959518470837972 0.0635038483706755 0.9662442495752445 0.2794855273476898 0.8675822378026539
-0.7999964436767838 -0.42856960255641235 0.08888847634103125 0.86682 0.80138 147.74066 1.8421268579 2.3447415682 2.914716626934358 2.1134884470423256 -0.5026147103 -1.0725897690 -0.2713615891 0.7552654188417017 2.095952021303237 0.06349918678941943 0.2790793657237695 0.9668369499416836 0.8675721313768724
-0.7999964312456974 -0.42856959503347414 0.2666654440413104 0.93272 0.73665 148.21631 2.9466255079 2.8507129193 3.442097266088471 3.1975837257969246 0.0959125886 -0.4954717582 -0.2509582179 0.7552653972182236 2.0959519317138033 0.5908799371564443 0.0191394900007271 2.297161009519274 0.8812832262769238
