c_1 c_2 c_3 dis_1 dis_2 ang_1 e_dir e_har e_nor e_int delta_har delta_nor delta_int e_1 e_2 e_3 e_dis_1 e_dis_2 e_ang_1
0.0951235810594086 -0.1588042305164913 -0.2155208366374328 0.8185 0.9848 99.48445 0.7847123602 0.5757292276 0.6151490551598375 0.767207355377702 0.2089831326 0.1695633050 0.0175050048 0.01278467242926803 0.2213144324997774 0.3810499502307921 0.7343605787281443 0.016752851595788362 0.0160939250537694
0.0982089294690028 0.23712759700895364 -0.035130895031844564 1.03869 1.06584 100.30227 0.3654194794 0.4499388372 0.37085593413101037 0.39046876797176955 -0.0845193578 -0.0054364547 -0.0250492886 0.01363544146219299 0.34735747622929014 0.009863016439527222 0.14083537085184974 0.23855070413894472 0.011082692980975103
-0.34946016114045064 -0.15245477560870255 0.2340378455208044 0.99231 0.8116 121.62531 0.9848623711 0.7842155012 0.8118608795326877 1.027980297549941 0.2006468699 0.1730014916 -0.0431179264 0.15787356070639377 0.20276465481993877 0.45122266400635513 0.02740491178850781 0.8230438341316141 0.17753155162981912
-0.39428800443004325 0.2287467510794925 -0.05986247283243622 1.0239 1.07016 121.21123 0.5834527016 0.6413874951 0.553374922061006 0.5220194932833313 -0.0579347935 0.0300777795 0.0614332083 0.19914698709438153 0.32551471743333427 0.028713217533290262 0.09654639518701118 0.25583583676022204 0.16963726133609802
0.27000598717551666 -0.06702646099051093 0.2834047082841888 1.05464 0.83798 91.36833 0.8421114864 0.7781410714 0.8131856780025373 0.8336063930246527 0.0639704150 0.0289258084 0.0085050934 0.10628876405050834 0.036241890936642644 0.6706550230153863 0.19587200717518968 0.5179295042483056 0.11980488160115728
0.017762884095537827 -0.03887307640779597 0.26079148293057947 1.04547 0.84365 103.40487 0.6334661815 0.5563219075 0.5765252769455814 0.6276704522046583 0.0771442740 0.0569409046 0.0057957293 0.0004393883667993927 0.011877537306597737 0.5642083512721843 0.1633621255889228 0.4637204838608026 0.0005878427549329931
0.3417221056065291 0.24007778296458193 -0.2795077039402775 0.96068 1.17391 89.99414 0.8217533124 1.2247082465 1.1791282742532165 0.9193218690422985 -0.4029549341 -0.3573749619 -0.0975685566 0.17222171352255225 0.3551772816121382 0.6517292791185261 8.578141313127943e-05 0.7716745303217531 0.14756155730741405
0.39846656420440896 0.019326899134286937 -0.18618711194986837 0.91812 1.05922 86.27171 0.4605480794 0.50056559 0.5215177471032555 0.49966909514765145 -0.0400175106 -0.0609696677 -0.0391210157 0.23614032835806265 0.002763246561593931 0.28261417218359897 0.04821233362532291 0.21294225548489804 0.2385145060374305
-0.39218624940407154 0.12733875876792577 -0.03776131061798697 0.99416 1.02332 121.71382 0.3435376066 0.3478138232 0.3184292091320545 0.30458709381694904 -0.0042762166 0.0251083975 0.0389505128 0.1971139870952159 0.10991674392910611 0.011398478107732563 0.030395509090623617 0.09495316865098515 0.17923841607534025
0.3732093294768023 0.2256751266644319 -0.22947030538268318 0.97686 1.15154 88.68275 0.7272541064 1.0011687534 0.957429075172599 0.8330082053135425 -0.2739146470 -0.2301749688 -0.1057540989 0.20639788446340063 0.31764881441123227 0.43338237629796617 0.0082036764175557 0.647860315366249 0.1769442135297378
