c_1 c_2 c_3 dis_1 dis_2 ang_1 e_dir e_har e_nor e_int delta_har delta_nor delta_int e_1 e_2 e_3 e_dis_1 e_dis_2 e_ang_1
0.8911371504939679 -0.6771129326421246 0.032728730749961216 0.73684 0.99474 60.0 4.3337297651 4.5890912804 8.045480636196531 3.975535873521065 -0.2553615153 -3.7117508711 0.3581938916 1.2274538757514226 6.809469007370533 0.008557753074575982 2.2919993815694237 0.03136217535164132 1.6521743166
0.9247262741538238 -0.6447770078529724 -0.0012919017291423418 0.73684 1.03158 59.99988 4.3038237852 4.3407735965 7.280682683604824 4.0628669984459425 -0.0369498113 -2.9768588984 0.2409567868 1.3221042878524847 5.958565102746274 1.3293006065575935e-05 2.2919993815694237 0.11868310185676703 1.6521845150197514
0.9583187254285359 -0.6124285786581389 -0.03532504609424625 0.73684 1.06842 60.00003 4.3205931964 4.129883302 6.619665607341192 4.192991646241447 0.1907098944 -2.2990724109 0.1276015502 1.4199665570317623 5.18972651082543 0.00997253948399869 2.2919993815694237 0.24882049767053857 1.6521717670014848
0.991907849088392 -0.5800926538689868 -0.06934567857334967 0.73684 1.10526 59.99992 4.3738469591 3.9566342632 6.056453334765308 4.355348262729433 0.4172126959 -1.6826063757 0.0184986964 1.5209738181548442 4.49690962091624 0.0385698956942242 2.2919993815694237 0.41116776561807616 1.6521811155419333
1.0255161003081823 -0.5477358207729968 -0.10338813597328006 0.73684 1.14212 59.99988 4.4553441704 3.820829643 5.584732724002885 4.541510949408272 0.6345145274 -1.1293885536 -0.0861667790 1.6251482991977744 3.873541063497881 0.08604336130722973 2.2919993815694237 0.5973270528190966 1.6521845150197514
1.0591052239680385 -0.5153998959838448 -0.13740876845238342 0.73684 1.17895 59.99977 4.5582974642 3.7226599181 5.200052233921123 4.744417558406007 0.8356375461 -0.6417547697 -0.1861200942 1.732323926337075 3.315103169574003 0.15262513801004465 2.2919993815694237 0.8002243132292829 1.6521938636073004
1.092697675242751 -0.48305146678901084 -0.17144191281748772 0.73684 1.2158 59.99991 4.677318121 3.6619706406 4.8971750514045 4.958820749179914 1.0153474804 -0.2198569304 -0.2815026282 1.842522699231292 2.8157114213531447 0.23894093082006304 2.2919993815694237 1.0146394021995304 1.65218196541096
1.1262867989026066 -0.45071554199985897 -0.20546254529659097 0.73684 1.25263 59.99982 4.8079601376 3.6388695608 4.672308388919554 5.180098597806491 1.1690905768 0.1356517487 -0.3721384602 1.95567530867709 2.3710888733197684 0.34554420692269566 2.2919993815694237 1.2359096019920253 1.6521896142450414
1.159875922562463 -0.4183796172107068 -0.23948317777569456 0.73684 1.28947 59.99972 4.946629181 3.6532961731 4.5218914514619435 5.4048404411583215 1.2933330079 0.4247377295 -0.4582112602 2.071745049319763 1.9769484989778514 0.4731979031643289 2.2919993815694237 1.4606429466122028 1.6521981129766947
1.1934717014520313 -0.38601868361019137 -0.2735288340267994 0.73684 1.32632 60.00007 5.0904329395 3.7052355695 4.442748053194269 5.630140934374569 1.3851973700 0.6476848863 -0.5397079949 2.1907082955481934 1.6289897224495093 0.623050035196567 2.2919993815694237 1.6859731852643507 1.6521683675407945
1.2270608251118875 -0.3536827588210395 -0.3075494665059026 0.73684 1.36316 59.99998 5.2368969267 3.7947440881 4.432511657194558 5.853727477142175 1.4421528386 0.8043852695 -0.6168305504 2.312470433898505 1.3240846004596045 0.7959566228364487 2.2919993815694237 1.9095520792389802 1.6521760163337706
1.2606532763865996 -0.3213343296262056 -0.34158261087100683 0.73684 1.4 60.00009 5.3841375432 3.9217993744 4.489000201668707 6.073676387481585 1.4623381688 0.8951373415 -0.6895388443 2.4370197484116023 1.0586481421188583 0.9933323111382473 2.2919993815694237 2.1295103381 1.652166667812162
0.6228905019750046 -0.8875010632944136 0.3525445873462286 0.77368 0.7 60.00009 7.7520744073 7.5099541743 16.568993934984444 6.552114089745231 0.2421202330 -8.8169195277 1.1999603176 0.5921295492430414 14.914798146842942 1.0620662388984587 1.4391679675330689 3.4607794544 1.652166667812162
0.6564796256348607 -0.8551651385052614 0.31852395486712526 0.77368 0.73684 59.99992 6.4834167745 6.9592079349 14.839742148377304 5.383348464644426 -0.4757911604 -8.3563253739 1.1000683099 0.6595049371925756 13.323591147878183 0.8566460633065447 1.4391679675330689 2.2919993815694237 1.6521811155419333
0.690072076909573 -0.8228167093104279 0.2844908105020213 0.77368 0.77368 60.00013 5.5249675299 6.4457826214 13.278246887261092 4.53049920342446 -0.9208150915 -7.7532793574 0.9944683265 0.7304686617982543 11.871752310595863 0.6760259148669763 1.4391679675330689 1.4391679675330689 1.6521632683583227
0.7236770005145071 -0.7904723806201194 0.2504608649880914 0.77368 0.81053 59.99971 4.8100649056 5.9699985833 11.874397065457035 3.928758610440153 -1.1599336777 -7.0643321599 0.8813062952 0.8049950505205516 10.550460061295354 0.5189419536411305 1.4391679675330689 0.8373916800556536 1.6521989628514304
0.7572661241743632 -0.7581364558309673 0.21644023250898792 0.77368 0.84737 59.99957 4.2869125891 5.5318593498 10.617491075667866 3.521546885557567 -1.2449467607 -6.3305784866 0.7653657035 0.882973384863795 9.350197592089563 0.3843200987145078 1.4391679675330689 0.43016805689679966 1.6522108611276987
0.7908585754490753 -0.7257880266361336 0.18240708814388384 0.77368 0.88421 59.99977 3.9146503005 5.1310808341 9.496001256300824 3.2671830415500427 -1.2164305336 -5.5813509558 0.6474672589 0.9643986389160275 8.26059043094604 0.2710121864387563 1.4391679675330689 0.1758212104096735 1.6521938636073004
0.8244476991089316 -0.6934521018469817 0.14838645566478054 0.77368 0.92105 59.99965 3.6618089809 4.7680102457 8.500338085653862 3.132597203689059 -1.1062012648 -4.8385291048 0.5292117772 1.0492072039920504 7.2728682156597895 0.17826266600202162 1.4391679675330689 0.041225174050153 1.652204062105837
0.8580401503836437 -0.6611036726521478 0.11435331129967632 0.77368 0.9579 59.99983 3.5032101605 4.4423269023 7.620229769469291 3.091381581597389 -0.9391167418 -4.1170196090 0.4118285789 1.13736840051589 6.377481363072619 0.1053800058807824 1.4391679675330689 2.4849690874529547e-05 1.6521887643734459
0.891632601658356 -0.6287552434573143 0.08032016693457233 0.77368 0.99474 60.0 3.4191632859 4.154197778 6.848513001682831 3.1227044594847104 -0.7350344921 -3.4293497158 0.2964588264 1.2288265067029032 5.567885908903789 0.051800586076138425 1.4391679675330689 0.03136217535164132 1.6521743166
0.9252217253182119 -0.5964193186681621 0.04629953445546878 0.77368 1.03158 59.99988 3.3939200613 3.903736788 6.17832784200323 3.2100355844095874 -0.5098167267 -2.7844077807 0.1838844769 1.3235244944542606 4.837652756476235 0.017150591072735068 1.4391679675330689 0.11868310185676703 1.6521845150197514
0.958814176592924 -0.5640708894733285 0.01226639009036487 0.77368 1.06842 60.00003 3.4147850746 3.690702836 5.602470120540039 3.3401602322050925 -0.2759177614 -2.1876850459 0.0746248424 1.4214336436490906 4.179837014426024 0.001199462464923956 1.4391679675330689 0.24882049767053857 1.6521717670014848
0.9924033002527801 -0.5317349646841765 -0.021754242388738576 0.77368 1.10526 59.99992 3.4716392927 3.5153104912 5.115739875160928 3.5025168486930784 -0.0436711985 -1.6441005825 -0.0308775560 1.522487079865262 3.5894761842742957 0.003776611021370404 1.4391679675330689 0.41116776561807616 1.6521811155419333
1.0260115514725703 -0.49937813158818634 -0.05579669978866897 0.77368 1.14212 59.99988 3.5563118823 3.3773613071 4.712313770120111 3.688679535371917 0.1789505752 -1.1560018878 -0.1323676531 1.6267070614538406 3.0606721275973947 0.024934581068875618 1.4391679675330689 0.5973270528190966 1.6521845150197514
1.0596006751324265 -0.4670422067990344 -0.08981733226777233 0.77368 1.17895 59.99977 3.6620699 3.2770482761 4.387789906755627 3.891586144369652 0.3850216239 -0.7257200068 -0.2295162444 1.7339274627996377 2.58901807365863 0.06484437029735853 1.4391679675330689 0.8002243132292829 1.6521938636073004
1.093193126407139 -0.43469377760420047 -0.12385047663287663 0.77368 1.2158 59.99991 3.7835783903 3.214215341 4.1376779674094895 4.105989335143559 0.5693630493 -0.3540995771 -0.3224109448 1.8441703139880732 2.1697439219764423 0.12376373144497453 1.4391679675330689 1.0146394021995304 1.65218196541096
1.1267822500669948 -0.40235785281504866 -0.15787110911197982 0.77368 1.25263 59.99982 3.9164336341 3.1889709552 3.958598035946372 4.327267183770136 0.7274626789 -0.0421644018 -0.4108335497 1.9573662970831627 1.7991120312996338 0.20211970756357558 1.4391679675330689 1.2359096019920253 1.6521896142450414
1.160371373726851 -0.3700219280258964 -0.19189174159108346 0.77368 1.28947 59.99972 4.0570801045 3.2012542614 3.8470311155695387 4.552009027121967 0.8558258431 0.2100489889 -0.4949289226 2.0734787111312083 1.4730073734252194 0.3005450310131113 1.4391679675330689 1.4606429466122028 1.6521981129766947
1.1939671526164193 -0.337660994425381 -0.22593739784218825 0.77368 1.32632 60.00007 4.2026590413 3.2510496489 3.8001358175266606 4.777309520338214 0.9516093924 0.4025232238 -0.5746504790 2.1924839387681225 1.1878665278326288 0.4197853509259092 1.4391679675330689 1.6859731852643507 1.6521683675407945
1.2275562762762755 -0.30532506963622913 -0.25995803032129144 0.77368 1.36316 59.99998 4.350721009 3.3384148614 3.8158379025269284 5.00089606310582 1.0123061476 0.5348831065 -0.6501750541 2.314287349897229 0.9409517743477236 0.560598778281976 1.4391679675330689 1.9095520792389802 1.6521760163337706
1.2611487275509876 -0.27297664044139525 -0.2939911746863957 0.77368 1.4 60.00009 4.4994072847 3.4633264901 3.8919229867841088 5.220844973445231 1.0360807946 0.6074842979 -0.7214376887 2.438877240929964 0.7288424003784063 0.7242033454757382 1.4391679675330689 2.1295103381 1.652166667812162
0.6233860876266796 -0.8391302477010295 0.40014894194457074 0.81053 0.7 60.00009 7.0183132477 7.1638759226 14.574397085964378 5.950337802267816 -0.1455626749 -7.5560838383 1.0679754454 0.5930973720512415 12.587024365719394 1.3942753481937427 0.8373916800556536 3.4607794544 1.652166667812162
0.6569752112865357 -0.8067943229118775 0.3661283094654674 0.81053 0.73684 59.99992 5.7591171634 6.6109857953 13.013444476058686 4.7815721771670106 -0.8518686319 -7.2543273127 0.9775449862 0.6605259423111475 11.201531316396904 1.1513872173506325 0.8373916800556536 2.2919993815694237 1.6521811155419333
0.6905676625612479 -0.7744458937170439 0.3320951651003634 0.81053 0.77368 60.00013 4.8099947873 6.0954162425 11.608159941801699 3.928722915947045 -1.2854214552 -6.7981651545 0.8812718714 0.7315421539577912 9.941096658389453 0.9355211294544548 0.8373916800556536 1.4391679675330689 1.6521632683583227
0.724172586166182 -0.7421015650267353 0.2980652195864335 0.81053 0.81053 59.99971 4.1040286897 5.6174874099 10.34809899679088 3.3269823229627375 -1.5134587202 -6.2440703071 0.7770463667 0.8061203482456394 8.796794960005226 0.7451836885400146 0.8373916800556536 0.8373916800556536 1.6521989628514304
0.7577617098260382 -0.7097656402375833 0.26404458710733003 0.81053 0.84737 59.99957 3.5892520242 5.1772042885 9.222139402993175 2.919770598080152 -1.5879522643 -5.6328873788 0.6694814261 0.8841497631984051 7.759094208406697 0.5788954313880726 0.8373916800556536 0.43016805689679966 1.6522108611276987
0.7913541611007503 -0.6774172110427495 0.23001144274222599 0.81053 0.88421 59.99977 3.2247052221 4.7742815334 8.218917281296891 2.6654067540726274 -1.5495763113 -4.9942120592 0.5592984680 0.9656254023825414 6.817888310485076 0.43540356842927325 0.8373916800556536 0.1758212104096735 1.6521938636073004
0.8249432847606064 -0.6450812862535976 0.19599081026312268 0.81053 0.92105 59.99965 2.9788659771 4.4090670571 7.330400045577767 2.5308209162116437 -1.4302010800 -4.3515340685 0.4480450609 1.050483647130707 5.966177752614801 0.31373864583225963 0.8373916800556536 0.041225174050153 1.652204062105837
0.8585357360353185 -0.6127328570587638 0.16195766589801847 0.81053 0.9579 59.99983 2.826560802 4.0812394743 6.548131527960463 2.4896052941199738 -1.2546786723 -3.7215707260 0.3369555079 1.1386938277102827 5.196595180667089 0.21284251958309183 0.8373916800556536 2.4849690874529547e-05 1.6521887643734459
0.8921281873100309 -0.5803844278639302 0.12792452153291448 0.81053 0.99474 60.0 2.7481306486 3.7909661107 5.865137305058605 2.520928172007295 -1.0428354621 -3.1170066565 0.2272024766 1.2302002173802498 4.5028408145405985 0.13209627313775665 0.8373916800556536 0.03136217535164132 1.6521743166
0.9257173109698869 -0.548048503074778 0.09390388905381092 0.81053 1.03158 59.99988 2.7278807787 3.5383612328 5.275097636907843 2.608259296932172 -0.8104804541 -2.5472168582 0.1196214818 1.3249457833629867 3.8792473956021345 0.07090445794272138 0.8373916800556536 0.11868310185676703 1.6521845150197514
0.9593097622445989 -0.5157000738799444 0.05987074468870701 0.81053 1.06842 60.00003 2.7531832316 3.3231830414 4.7716281756869865 2.738383944727677 -0.5699998098 -2.0184449441 0.0147992869 1.4229018149646027 3.32000677600087 0.02871958472151377 0.8373916800556536 0.24882049767053857 1.6521717670014848
0.9928988859044551 -0.4833641490907924 0.025850112209603565 0.81053 1.10526 59.99992 2.8139801646 3.1456468087 4.349606668522056 2.900740561215663 -0.3316666441 -1.5356265039 -0.0867603966 1.5240014284747745 2.820270552835803 0.005334687211478223 0.8373916800556536 0.41116776561807616 1.6521811155419333
1.0265071371242451 -0.45100731599480226 -0.0081923451903268 0.81053 1.14212 59.99988 2.9021647318 3.0055524786 4.003670729862284 3.0869032478945018 -0.1033877468 -1.1015059981 -0.1847385161 1.628266912620925 2.374868991485556 0.0005348257558033397 0.8373916800556536 0.5973270528190966 1.6521845150197514
1.0600962607841014 -0.4186713912056504 -0.04221297766943016 0.81053 1.17895 59.99977 3.0110539664 2.9030955597 3.7300745097253376 3.2898098568922367 0.1079584067 -0.7190205433 -0.2787558905 1.735532089993867 1.9802912596247224 0.014251160106748154 0.8373916800556536 0.8002243132292829 1.6521938636073004
1.093688712058814 -0.3863229620108164 -0.07624612203453446 0.81053 1.2158 59.99991 3.1353644975 2.8381183853 3.52453784215853 3.504213047666144 0.2972461122 -0.3891733447 -0.3688485502 1.8458190211072452 1.6320568574897814 0.046661963561503865 0.8373916800556536 1.0146394021995304 1.65218196541096
1.1272778357186697 -0.3539870372216646 -0.11026675451363771 0.81053 1.25263 59.99982 3.2707330693 2.8107301116 3.3837692554390957 3.7254908962927202 0.4600029577 -0.1130361861 -0.4547578270 1.9590583792920997 1.3267643560838194 0.09794652006317701 0.8373916800556536 1.2359096019920253 1.6521896142450414
1.1608669593785261 -0.3216511124325124 -0.1442873869927413 0.81053 1.28947 59.99972 3.4136422399 2.8208695299 3.304740668976557 3.9502327396445516 0.5927727100 0.1089015709 -0.5365904997 2.075213467995917 1.0610657725659969 0.16846142841464343 0.8373916800556536 1.4606429466122028 1.6521981129766947
1.1944627382680943 -0.2892901788319969 -0.17833304324384608 0.81053 1.32632 60.00007 3.5612667056 2.8685203265 3.2847590319804354 4.175533232860799 0.6927463791 0.2765076736 -0.6142665273 2.194260678101827 0.8316249014750652 0.2588734524035434 0.8373916800556536 1.6859731852643507 1.6521683675407945
1.2280518619279506 -0.2569542540428451 -0.21235367572294933 0.81053 1.36316 59.99998 3.7111817196 2.9537416511 3.3216525141201636 4.399119775628405 0.7574400685 0.3895292055 -0.6879380560 2.3161053628799353 0.6358770032657993 0.36967014797442904 0.8373916800556536 1.9095520792389802 1.6521760163337706
1.2616443132026625 -0.2246058248480112 -0.24638682008805357 0.81053 1.4 60.00009 3.8615540401 3.0765090405 3.413550876781472 4.619068685967815 0.7850449996 0.4480031633 -0.7575146459 2.4407358311124945 0.47105295037029016 0.5017620952986873 0.8373916800556536 2.1295103381 1.652166667812162
0.6238815387910677 -0.7907725585162187 0.4477403781291822 0.84737 0.7 60.00009 6.4781367425 6.8896519918 12.939095839716131 5.5431141791089615 -0.4115152493 -6.4609590972 0.9350225634 0.5940657216608751 10.562152650662487 1.7828774673927696 0.43016805689679966 3.4607794544 1.652166667812162
0.6574706624509238 -0.7584366337270667 0.41371974565007885 0.84737 0.73684 59.99992 5.2273624843 6.3346185584 11.521450156323509 4.374348554008157 -1.1072560741 -6.2940876720 0.8530139303 0.6615474494688057 9.36081419737745 1.4990885094772521 0.43016805689679966 2.2919993815694237 1.6521811155419333
0.691063113725636 -0.7260882045322332 0.3796866012849749 0.84737 0.77368 60.00013 4.2867708477 5.816905348 10.247684688462856 3.5214992927881914 -1.5301345003 -5.9609138408 0.7652715549 0.7326161235817196 8.270219932804965 1.2448486320761727 0.43016805689679966 1.4391679675330689 1.6521632683583227
0.7246680373305701 -0.6937438758419245 0.345656655771045 0.84737 0.81053 59.99971 3.5891795657 5.336832303 9.106993316257226 2.9197586998038836 -1.7476527373 -5.5178137506 0.6694208659 0.8072460990415202 7.281355167171536 1.0183920500441708 0.43016805689679966 0.8373916800556536 1.6521989628514304
0.7582571609904263 -0.6614079510527725 0.3116360232919415 0.84737 0.84737 59.99957 3.0824280659 4.8944058755 8.088953254561067 2.512546974921298 -1.8119778096 -5.0065251887 0.5698810910 0.8853265704118003 6.3854934307391655 0.8181332534101015 0.43016805689679966 0.43016805689679966 1.6522108611276987
0.7918496122651384 -0.6290595218579388 0.27760287892683744 0.84737 0.88421 59.99977 2.7254239579 4.4893394629 7.184343223579854 2.2581831309137734 -1.7639155050 -4.4589192657 0.4672408270 0.9668525707235412 5.575122200987285 0.6423684518690278 0.43016805689679966 0.1758212104096735 1.6521938636073004
0.8254387359249945 -0.596723597068787 0.24358224644773413 0.84737 0.92105 59.99965 2.4865534155 4.1219816806 6.385886534462872 2.1235972930527898 -1.6354282651 -3.8993331190 0.3629561224 1.0517604713320152 4.8441764605020445 0.4899496026288129 0.43016805689679966 0.041225174050153 1.652204062105837
0.8590311871997066 -0.564375167873953 0.20954910208262992 0.84737 0.9579 59.99983 2.3406105101 3.7920104402 5.685408096992847 2.0823816709611203 -1.4513999301 -3.3447975869 0.2582288391 1.1400196123432391 4.185703025012132 0.3596854596374765 0.43016805689679966 2.4849690874529547e-05 1.6521887643734459
0.8926236384744191 -0.5320267386791195 0.17551595771752593 0.84737 0.99474 60.0 2.2679351621 3.4995934191 5.076681726950755 2.113704548848441 -1.2316582570 -2.8087465649 0.1542306133 1.2315742620621861 3.5945184985022887 0.25058896638628114 0.43016805689679966 0.03136217535164132 1.6521743166
0.926212762134275 -0.4996908138899673 0.14149532523842237 0.84737 1.03158 59.99988 2.2528609713 3.2448452351 4.553787968750885 2.201035673773318 -0.9919842638 -2.3009269975 0.0518252975 1.3263673830347358 3.065502656864641 0.16191792885150746 0.43016805689679966 0.11868310185676703 1.6521845150197514
0.9598052134089871 -0.4673423846951338 0.10746218087331846 0.84737 1.06842 60.00003 2.282810054 3.0275233863 4.1105096942554304 2.331160321568823 -0.7447133323 -1.8276996403 -0.0483502676 1.4243702739893753 2.59314863942763 0.09299078083842499 0.43016805689679966 0.24882049767053857 1.6521717670014848
0.9933943370688432 -0.43500645990598175 0.07344154839421502 0.84737 1.10526 59.99992 2.3477737632 2.8478438475 3.742350694918186 2.493516938056809 -0.5000700843 -1.3945769317 -0.1457431749 1.5255160419321538 2.1735579345687754 0.04327671841725706 0.43016805689679966 0.41116776561807616 1.6521811155419333
