dis_1 dis_2 ang_1 e_nor
0.89383 1.11209 105.88392 0.7594050595879301
0.99522 0.80315 113.89226 0.7584860642532376
1.09406 1.05772 95.76583 0.5652287263417984
1.03214 0.99996 106.62806 0.1730602449693007
0.88208 0.96144 91.34986 0.3378085016857797
1.02911 0.86403 104.25765 0.3808864781152156
0.98298 0.96152 114.34694 0.08141817079948589
0.95062 1.04275 111.47779 0.22425171989562093
0.94281 1.16467 98.48567 1.0649555152500918
0.98173 0.97271 103.16261 0.017667844172199694
1.08925 1.00949 103.55316 0.4315766101855186
0.7964 0.98779 118.08461 0.8726721749044786
1.07807 0.99169 115.64638 0.4549308496021185
0.96913 1.01327 117.09713 0.18579138986983285
1.087 0.93937 109.29917 0.45844190366721704
1.1319 0.96677 91.58158 0.7707852053367568
0.84799 1.02009 105.87344 0.43903213428964066
0.89636 1.02983 102.96005 0.24380440141896678
0.90598 0.95664 85.43683 0.41556750322826574
0.94843 1.06864 98.17675 0.31923936951346776
1.03558 1.03118 116.47587 0.35726586715100445
0.86082 0.9917 107.0786 0.2918314131240686
0.80575 0.98317 91.74089 0.8973116932655074
0.937 0.85388 94.35025 0.4737613473251455
0.9365 1.04921 102.24966 0.22669627951651142
1.03182 0.90402 93.07562 0.3123353312602891
0.8685 1.04432 113.54476 0.47522428909496045
0.88663 1.07397 113.24459 0.5603937282723126
0.8315 0.93973 101.29502 0.5169526523523649
0.97648 1.06488 90.75001 0.35345063843839286
0.85336 0.98338 101.60282 0.3369757278088679
0.97933 0.91186 107.48503 0.07468248434362672
0.88716 0.92449 119.66349 0.3136362098649475
0.85772 0.98375 105.6619 0.2961910924427452
0.98031 1.13624 116.89315 0.8686312908187649
1.08037 0.86414 94.43637 0.7283445608146716
0.81831 1.03483 122.64958 0.9078392758082092
0.87516 1.02536 85.98796 0.597152643609201
0.84261 0.99632 95.49069 0.5014568356332629
1.12181 1.01816 103.4776 0.6440742325846381
0.99082 1.08342 99.21482 0.37986203387563716
1.12396 0.98201 119.22261 0.807866264296498
0.89241 0.87964 106.71554 0.3259869993013446
1.04756 0.98688 86.933 0.35091901589093344
0.90589 0.87142 99.86722 0.36095533928347767
1.07955 1.0451 109.96017 0.4992510981358702
0.8064 0.99029 92.12406 0.8816937861839884
1.17511 0.97025 94.26594 1.1210661555519394
1.01908 1.04249 94.64337 0.25850738995007844
1.02445 0.89742 89.02927 0.3965879677212167
1.02712 0.87062 90.37483 0.5044232902043593
1.04614 0.8205 96.42387 0.8149395441847007
0.96131 1.09554 98.91698 0.4604898453148445
1.01342 0.83369 89.11242 0.7567264213882389
0.96491 0.88762 89.40046 0.36073319778028323
0.9383 1.10388 111.35445 0.595680399268106
1.03405 0.92991 103.44975 0.1721865668615255
1.04762 0.91472 113.16027 0.3185446318283523
0.99661 1.00805 90.33695 0.18691800023286248
0.89662 0.99673 119.39731 0.2764714538958106
0.98985 1.12726 101.60612 0.6638942423534259
0.99722 0.8481 94.6273 0.480623257453638
0.91288 1.13603 119.35999 1.0422422689230353
0.90666 1.11099 114.54516 0.7721722965888936
1.11571 0.91222 121.42846 0.9014433745619753
1.00474 0.99242 95.27399 0.11026876484258208
0.98267 0.99225 90.58168 0.14791171785692162
1.02118 1.13927 94.1379 0.7823175695891909
1.02279 1.00508 112.66642 0.20225969072372324
1.08506 1.00319 114.96531 0.49698017968658637
1.03457 0.92026 101.27363 0.19714447452737285
0.97046 1.03207 118.31372 0.2666451688707487
0.95662 0.94928 85.68395 0.28313372454910074
1.13188 0.99665 109.82316 0.7446401392539828
0.9254 1.13255 121.78818 1.0129295546942225
0.93936 1.05562 109.11922 0.2757662927008607
0.92586 0.97542 119.995 0.18182911562877263
0.9846 1.12915 99.02492 0.6804701902302344
0.94053 0.84265 94.803 0.5375105025077352
0.9309 0.94616 117.24445 0.12112363618132209
1.05451 0.87683 103.75366 0.43604757079340606
1.08313 1.00093 87.93356 0.4919616104256594
1.01105 0.81738 110.10656 0.6411578045573989
1.06711 0.87812 108.47738 0.514003396031188
0.85187 1.08102 91.83343 0.8575255004547625
0.92297 0.97229 88.6448 0.24335233309691662
0.85249 0.94565 123.07718 0.5356639878105389
1.07009 1.04176 94.19653 0.41987412722341866
0.92016 0.90398 106.85341 0.12894342646528215
0.90838 1.05772 91.48075 0.43394677150071964
0.95917 1.05366 103.90371 0.22529710658694269
0.94893 0.91747 91.42243 0.20520550877801075
0.97906 0.94461 86.194 0.26396779676673504
1.0103 0.9132 112.67039 0.17128039620736515
0.90113 0.91377 86.77182 0.5052330424698753
1.05298 0.91109 91.45197 0.4024118099476533
0.99739 0.84582 97.05705 0.45485410876210713
0.8044 0.99075 92.46433 0.8924352372754261
0.9977 1.08856 101.08899 0.4112029251930679
0.88008 1.01572 122.64981 0.45430385757807745
1.0913 1.02273 91.63986 0.5041725560861662
0.91209 1.05599 89.49137 0.4510856843350657
1.03487 0.8942 117.23994 0.3732788857063104
0.97949 1.02502 93.77449 0.16393467514449278
1.16053 0.95353 107.1945 1.0130628096571617
1.01499 0.93833 94.66625 0.1493947612471914
0.90568 1.09781 103.12322 0.5952588269895439
1.1323 0.91007 111.55802 0.9108510820968623
1.032 0.90621 104.29914 0.21959121531885037
1.01653 0.85748 100.09805 0.39209297448046176
0.9092 1.13686 112.70153 0.9688875146295287
0.99154 1.04096 99.32622 0.18420047078098623
0.88784 1.05252 101.03469 0.38381108248363593
1.0342 1.0759 103.089 0.40792081624063653
0.92023 1.13863 116.06966 0.989403085874696
0.98408 1.03174 104.05757 0.1421421218674113
1.04551 0.89787 121.46108 0.4832948184628885
1.09176 0.91518 97.07757 0.5414430990805238
0.87914 0.94628 114.79461 0.23678280711715122
1.03674 0.85873 119.45019 0.5762437478086544
1.00641 0.91653 107.53268 0.11575044055043729
1.05439 0.8428 113.25092 0.6717470599705473
1.05468 0.83799 117.54797 0.7631267725387617
0.9063 0.88373 119.78077 0.3830561497379414
0.79586 0.98704 101.67197 0.8030348700918244
1.01244 0.91603 89.09844 0.29578600051182136
1.0848 1.04815 105.87827 0.5013858318198678
1.03772 1.05854 105.03324 0.3491656116344626
0.9184 1.13628 119.06505 1.020357369162443
0.99803 0.78173 107.41955 0.9371141321148038
1.17069 1.00837 89.55902 1.078837830263091
0.7982 1.00166 103.58865 0.7859776896139987
1.03731 0.82267 91.56716 0.8548896988178993
0.92336 0.92902 94.391 0.1613264764504175
1.0793 1.02042 119.37959 0.5601487668801298
0.93917 1.10374 96.79077 0.5618593987231304
0.99705 1.05036 102.08101 0.22348885021545417
1.02484 0.91296 121.64288 0.35510965808672
1.05415 0.87313 115.60719 0.5299371202013288
0.92213 1.0581 91.49698 0.39160312324736024
1.01919 1.02759 103.65824 0.1869775078693887
0.91996 1.0288 110.33409 0.19805015038758575
0.8953 0.96517 87.2317 0.3909691690587125
1.03415 1.06654 119.6805 0.536229676035172
0.95167 0.93705 97.69967 0.05241187909718903
0.94227 1.13197 95.76879 0.7804083781633896
0.98679 1.09705 107.21456 0.4775566144961225
1.03225 0.90511 118.21771 0.34329434658495017
1.00949 1.06476 107.6839 0.3266771440767472
0.93716 0.93604 99.84479 0.048435477387220455
1.09706 0.88297 98.67196 0.6995542426794804
0.98921 0.80951 107.66308 0.6522225815716192
1.00871 1.09008 102.30095 0.43205414367275813
0.82171 0.95168 122.59599 0.7437186638552289
0.9915 0.95472 109.62235 0.04927284387069522
0.90033 0.97433 119.39826 0.2300367385410186
0.88563 0.97353 112.38342 0.18316300374890376
0.89737 1.10199 88.54768 0.8071580088212019
0.98905 1.02464 114.39734 0.2014424427057809
0.97986 0.97188 120.80268 0.18175579420450277
1.07336 0.99194 99.63944 0.32609453751578177
1.09497 0.9021 100.72642 0.5908397779596455
0.90838 1.09045 110.01088 0.5621934054258555
0.87475 0.90896 108.22103 0.28681571364653613
0.90118 0.99591 96.65985 0.17530562823981216
0.83611 0.98638 117.88621 0.5371317941366194
0.95938 1.10342 113.9491 0.592140461760618
1.04449 1.01054 89.27335 0.3161838340984496
0.94224 0.87154 116.10362 0.2945623300386595
1.09649 0.88482 99.28596 0.682523229978598
1.06631 1.02701 104.71286 0.3525236574764758
0.95334 0.82713 100.67598 0.5360724215881837
1.02903 0.98181 93.61897 0.17849730109298498
0.94845 1.04609 90.95644 0.2918759501419862
0.85785 0.96675 102.6653 0.2941340058426235
1.00451 1.09219 91.02976 0.49604238771411296
0.87064 0.91507 115.8758 0.3527972177962994
0.90557 0.91866 96.99069 0.19775444841435127
1.0176 1.02238 118.77986 0.3135109240342757
1.0053 0.99525 88.66116 0.2117758219481288
0.90851 1.10795 98.41755 0.6741288996340353
1.01773 0.8671 102.87849 0.327060555305211
0.99771 1.02729 92.4761 0.20025838750858396
0.98222 0.94527 103.76154 0.019533936476624304
1.08345 0.98544 101.90661 0.3758191937848545
0.94624 0.84094 97.87776 0.4774671574595855
0.86037 1.02717 116.99068 0.48540873257480865
1.05451 0.93472 116.30929 0.35377832286032207
1.00382 0.96847 114.71179 0.1280162102588504
1.10943 0.92593 105.06693 0.623409907148561
0.90767 1.00813 99.48552 0.15326710085876358
1.07748 0.97619 113.877 0.4202836807866066
1.00176 0.87551 102.22523 0.24440944559130473
0.94744 1.04087 97.77733 0.1931226016886916
0.96858 0.99748 119.53084 0.18559001942559597
0.93349 1.10976 109.21238 0.6307225306274102
1.02078 1.05956 120.95948 0.4930628596549113
0.97429 0.95919 89.00318 0.1711604476490084
1.05218 0.93389 109.06744 0.26613486717599444
1.06609 0.92047 121.29586 0.5257200047238992
0.86697 1.06686 119.78239 0.701628048323236
0.85985 1.01337 105.19129 0.34774237663256885
1.15222 0.99145 96.65371 0.8688384876650421
0.91138 1.10519 103.64976 0.6314383134584625
0.87615 0.98243 116.44424 0.2813546242448887
0.90746 0.86239 106.5119 0.3619531393843793
1.06178 0.96783 119.75426 0.42064903032326223
0.89938 0.98219 110.26804 0.12736299380137453
0.93409 1.16493 99.0478 1.0940759395668804
0.89478 0.88559 115.11124 0.34004690233925894
1.01596 0.96733 119.3185 0.22801427785422002
0.84858 1.07494 89.95003 0.8827666034701949
1.07822 1.01086 99.61421 0.37076758061839377
0.98156 0.97146 102.58293 0.017253087000249096
0.97566 0.92377 92.08735 0.16102443858328727
0.92094 1.13235 113.9637 0.9012429513521669
1.06474 0.94463 104.45165 0.294206951571122
0.95835 1.04209 105.94325 0.18031501735616207
0.9101 1.07172 99.43764 0.41547959562923936
1.03149 1.0575 89.60634 0.39538319786526627
1.07104 0.9716 98.91997 0.31123934277830045
0.89308 0.93173 104.283 0.1461654831210779
0.96148 1.08646 90.07948 0.4874304776427252
0.82504 0.98491 92.259 0.7014311158967348
1.04023 1.04076 118.48885 0.43384922394104714
0.99083 0.78269 118.18261 1.0182038202860193
0.94801 1.10524 104.4817 0.5435986623904443
1.04174 1.09608 99.89695 0.5232452438827238
0.99198 1.07758 112.61028 0.41431078852243847
1.03492 1.03693 115.30379 0.35698614495745845
0.92662 0.93065 113.13867 0.09028880379433186
0.89531 0.93602 120.74397 0.28228772864573964
0.87177 1.04024 108.93881 0.40095491668453836
0.91474 0.87254 121.68923 0.4530308900903499
1.05793 0.89055 114.1645 0.4587985681055053
1.10788 1.01765 89.40659 0.619099876136748
0.98969 0.8747 107.72632 0.220562320959703
0.93326 0.91949 88.25507 0.31521509703197653
0.96222 1.16774 106.15436 1.0581272544288072
0.98781 0.84131 91.95313 0.5791568836793635
0.95673 0.88966 90.04936 0.339536635510214
0.90325 1.01521 90.11205 0.3227135360106298
0.92319 1.11745 121.08698 0.8758563163304789
0.95495 0.91437 102.47954 0.05969779180363878
0.90008 1.08113 105.57809 0.5020851145393934
0.91375 1.05789 95.37058 0.361069563463094
0.81518 1.00756 89.37769 0.9004593026585254
1.06983 0.89108 88.2072 0.637940679221376
1.05135 0.94762 89.47184 0.34119034178701213
0.90926 1.0718 96.54793 0.4390381014571545
1.17056 0.97963 98.02757 1.0407293360832808
0.88502 1.10684 101.31802 0.7541325320607752
1.08048 0.91762 102.78033 0.43836624051313466
0.9408 0.84318 99.7486 0.4433318257380072
0.95789 0.81462 102.93627 0.6164711986797915
0.95841 1.06664 117.86845 0.4177381215204742
0.98254 0.81238 96.6894 0.7123956823597728
0.9279 0.97607 96.36508 0.0830183977134255
1.04179 0.92408 91.4958 0.3147375007772394
1.1419 1.00067 96.09488 0.7841220097969024
1.05628 0.8364 121.12818 0.8487000338666468
0.89285 1.02403 108.34563 0.24296151813175546
0.87589 1.02493 106.81873 0.30866125041173514
1.02651 1.10336 105.39369 0.5477865467645462
0.99345 1.00732 105.82706 0.0889415518527189
1.04747 0.87589 113.29035 0.4533267201609442
0.98179 1.03359 120.97242 0.32465732397799474
0.99541 1.09645 104.07621 0.4619463769101855
0.88443 0.93673 108.62305 0.174461741072066
1.05128 1.00621 109.38025 0.27449194151591416
1.07095 0.90311 89.55949 0.5602396262573441
0.84504 1.07364 122.54257 0.9299313685559081
1.09257 0.95255 99.48163 0.44971086045868736
0.89951 0.94999 113.63667 0.14273973754974184
0.88982 0.89283 113.42424 0.30907263347515274
1.05149 0.97106 99.18546 0.21689035964356435
1.04329 0.87868 90.07146 0.5273174106792822
1.01393 1.12036 97.54472 0.6271890648641567
1.04546 0.98425 118.98444 0.33952627390318063
0.95993 0.98523 94.20379 0.08090428516683136
0.95222 0.83042 121.52514 0.6463604257471082
0.83606 1.06486 112.8688 0.7763941266716993
0.88061 0.90181 108.47765 0.28342989635852495
0.91528 0.97254 96.49817 0.10915897005752317
0.9254 0.94271 86.87885 0.31970784714522826
1.09665 0.89529 105.63822 0.6301265445462539
0.77862 1.00889 110.19886 1.0022961014054301
1.04537 0.81944 85.82253 1.0954168228421923
1.13494 0.93641 119.05917 0.9558369557712226
0.96433 0.81898 107.75506 0.5589148340114479
0.90863 1.01108 112.72821 0.18538575292688836
1.13124 0.90853 97.12328 0.8767345270750313
0.83405 1.02266 90.4658 0.7382483601693324
1.01802 1.14381 92.37466 0.8281285907354392
0.96842 0.83035 107.80443 0.4678831823189898
1.00179 1.09063 102.079 0.42733572650162427
0.78988 0.99696 111.42095 0.8660211955419239
0.97702 0.84739 113.64303 0.39266036085514666
1.03075 1.12373 94.42555 0.6832831120999481
1.00822 1.11822 90.06033 0.6684909145662038
1.04699 1.04267 100.38648 0.3110933480830043
1.15629 0.97554 114.31749 1.0091135071709467
0.89379 1.06081 108.00041 0.4096800856617348
0.90844 0.8637 110.15793 0.35762836440242474
0.97971 0.79617 110.47498 0.776951934380209
0.98989 0.82204 105.27772 0.5487699623918494
0.85743 1.04547 105.42714 0.489957076205034
0.88921 0.98981 113.62954 0.20402400150199615
1.05497 0.991 104.67042 0.2416212879430538
0.99525 1.05693 107.98936 0.2721716911039874
0.9619 0.98093 118.03846 0.13050791965772796
1.02794 0.99847 87.04205 0.2950755417464981
0.98224 1.14022 95.22161 0.7845517878294564
1.0049 0.89616 94.02409 0.24921958427010926
1.03632 0.86952 119.25019 0.5149658883595472
1.08196 1.0077 91.55161 0.4380699938297151
1.05278 0.86735 89.49108 0.6472648314553023
1.03068 1.05792 89.22878 0.4007629359981742
0.966 0.96823 96.78418 0.03909506903275832
0.8922 1.04926 97.08268 0.3774893054779336
0.9628 0.86647 115.74482 0.3036704764523289
0.9018 1.02872 118.91492 0.3503351274287721
0.98707 0.93236 89.38226 0.2069813753612307
1.01971 1.03218 90.36586 0.27799232921269523
0.93981 1.06653 118.52097 0.4443874333841963
1.04306 0.81266 97.91348 0.8467441174353616
0.93988 1.16568 97.88874 1.0864810403330682
0.9744 0.94818 93.67004 0.08953667077749806
0.77407 1.00116 118.23953 1.1308111445919473
0.80946 0.98505 108.16613 0.6486849760241649
1.11932 0.92188 87.07268 0.8662111785064028
1.00776 0.97287 107.35611 0.07456501389826012
1.01145 0.92409 95.62545 0.15571240790582563
1.01222 0.87997 113.54006 0.29390570435313906
1.09131 1.00809 115.28591 0.5436639865902231
1.0789 0.8939 109.19244 0.5275084948770484
0.92421 1.08459 105.58479 0.45246745364062335
1.14342 0.93084 90.364 0.9761194809672149
1.06583 0.92157 88.31245 0.49330427716738756
1.09916 1.02083 114.44278 0.5987423563441084
1.11311 0.89143 117.52063 0.8917642215697537
1.12014 0.98025 119.47814 0.783608115657263
1.03576 1.04434 121.1126 0.4758237344945847
0.91649 1.11043 103.29614 0.6551099504023081
0.96741 1.18764 92.47653 1.2710733197850266
0.99678 0.90972 111.53856 0.13435276191596202
0.85762 0.95752 103.28939 0.2943837924527851
0.87856 1.07492 98.03543 0.5726280490439488
1.029 1.02639 88.75791 0.3100274461805659
1.03957 1.03877 121.08385 0.4684844577889416
1.01398 1.10829 119.06631 0.7132698459790422
0.87345 0.92102 117.43432 0.3455927307284652
0.94581 1.11529 110.07913 0.65638110173014
0.91617 0.95378 111.2786 0.07400110099195592
1.01601 0.93005 122.42695 0.3067756556791968
0.96484 0.89993 89.3357 0.3067552621676121
1.00974 0.93976 90.16749 0.2087966312028573
0.8409 0.99252 100.8824 0.4357879766864524
0.92856 1.13368 98.49826 0.8181222109472083
0.96851 0.87411 107.85781 0.20132663865330241
0.92522 0.91131 85.65416 0.46000054758051545
1.09371 1.04357 103.46737 0.5221321588730509
1.05461 0.84 103.27537 0.6496356176543086
1.04422 0.87558 98.70428 0.4134570312960352
1.02291 1.02177 107.0544 0.19449356648263294
1.03284 0.98287 92.32089 0.2070050085852839
1.0636 1.06304 109.57635 0.4875255288830417
1.08781 0.93205 100.31449 0.4529519388940551
1.01998 1.02504 101.38843 0.17929211990416485
1.10934 1.02084 92.75243 0.5927437830908916
1.05147 0.93908 100.14253 0.23788612809786963
0.94431 1.07483 87.74795 0.49369098309976217
1.00368 0.77603 97.81873 1.0929757504745161
1.11346 0.99651 96.33827 0.5762680179508175
0.94706 0.85832 101.30764 0.31391766087521833
0.97771 1.07873 110.47973 0.39101111369573194
0.95148 1.11938 119.28446 0.7990760409470321
1.07222 0.9667 89.33968 0.41710469657158156
0.8715 1.0344 115.01556 0.43211225057973635
0.97055 0.84373 119.17498 0.494874718522338
0.85635 1.05057 101.92093 0.5283107018952575
0.97939 0.86543 123.15589 0.4576773851490088
0.92741 1.12801 97.35824 0.7785818754874287
1.02258 0.8376 112.24738 0.5460822360116361
0.94046 1.06572 102.34847 0.3031124020882616
1.08989 0.94763 110.9093 0.47917970258009823
1.08316 1.06782 96.93175 0.5429342311342292
1.01731 0.8849 92.81563 0.34905983534237234
0.94685 0.9585 113.80286 0.05763637028771288
0.90068 0.90202 106.4144 0.19418448180365536
0.8681 0.96744 109.63909 0.2375042057397645
0.99574 0.83574 87.73926 0.7579710238072772
0.89156 0.89851 108.61906 0.24618583019784443
0.85133 1.02158 97.20782 0.4764334239480458
1.07888 1.07492 94.55925 0.5619722887270747
0.84845 1.0447 89.63623 0.7314017953656183
0.97861 0.96433 109.40046 0.029883757427968023
1.07236 0.96867 95.96715 0.33522595869606603
0.94125 0.85138 116.92507 0.4226684254393895
1.01677 1.1221 108.96783 0.6795806595689599
0.94308 0.9515 114.23861 0.06528129156084607
1.17264 0.9576 115.98503 1.2195535627032503
0.841 1.02284 105.12495 0.4938713907576195
0.88636 1.00775 96.15886 0.26384261712406487
0.93441 1.01189 92.15878 0.18593775919148148
0.89969 0.88237 120.28316 0.42451893830705006
0.90317 0.90144 117.18344 0.2742714366382558
0.98648 0.80637 97.72495 0.7524131692785594
1.01183 0.95424 97.79876 0.09266076861580078
1.0612 0.84854 86.24999 0.9079070149336885
1.02775 1.04794 93.2619 0.30841963309228454
0.88157 0.91261 109.92269 0.2473011868534757
1.02032 1.11684 88.50431 0.6897341587561552
1.02041 0.84452 122.20407 0.6498287624694581
0.81779 1.03315 97.20425 0.7689197285697887
1.0675 0.90391 102.94827 0.40098998012726006
1.02402 0.83064 118.39781 0.6820359389456812
1.11708 0.93738 116.63258 0.764238998223931
1.09215 0.9493 120.18034 0.6180766097963643
1.01739 1.04476 105.93893 0.24808965658113483
1.01235 1.01166 107.29313 0.14324055324853494
0.93293 1.153 104.23815 0.9803251756709159
0.86594 1.00636 107.62251 0.29891386407918435
0.92878 0.9118 113.60516 0.13000019178688585
0.84786 0.92268 116.89326 0.48540359137075484
0.95687 1.11691 87.21691 0.7443373700158806
1.10898 0.92473 113.49202 0.6879745372260823
0.96623 1.06279 90.49815 0.3525909806267925
0.85522 1.03279 113.24466 0.4882982292877441
0.83407 1.00542 101.74555 0.5027543302738586
1.00484 0.95167 107.59004 0.06631322378757053
1.01311 0.8648 114.80499 0.38159663370479274
1.0644 0.96637 100.96934 0.2737683556182919
0.98288 0.90296 92.67576 0.21685201220091715
1.01878 0.88148 103.12055 0.2618643573990898
1.01969 1.0344 107.13279 0.22408209600039886
0.98159 1.05423 109.9434 0.26235108382122735
0.88709 1.10552 108.99169 0.7509748438954824
1.07194 1.01033 106.3869 0.35428978459190125
1.09872 0.93017 98.23454 0.5391850224698144
1.02909 1.09441 89.62168 0.5553980036643944
1.12752 0.97919 120.81365 0.8636382454864462
0.98764 0.96643 101.4227 0.02510465605293538
1.0765 1.061 100.34235 0.48559711572249226
0.93807 0.86062 100.18241 0.3259670526380447
0.94346 0.95049 89.51635 0.18989390032304648
0.98974 0.79316 107.22978 0.8062526425489445
0.87327 1.06308 115.80116 0.5834509631824769
1.02842 0.95863 94.481 0.16855860431449537
0.97801 0.93747 111.81302 0.0568212207647738
1.15217 0.99453 88.77442 0.9406320139698804
0.95177 0.81679 119.48079 0.7142428473100408
0.80948 1.00282 97.65806 0.7457626851056984
1.0188 1.05261 89.99489 0.3463972752454468
1.00452 0.92816 99.97176 0.09241520741196459
0.99825 0.91349 112.99279 0.14262239189489206
0.98973 0.83815 116.36592 0.5037985931356121
0.94936 0.90247 90.45864 0.28137815416865747
1.00479 0.91671 111.22347 0.13460751276433444
0.87335 1.06876 114.28006 0.5982645794244609
1.01009 0.84366 102.06497 0.4458559737499241
0.88961 1.10794 102.41369 0.7395198187459481
0.98034 0.99686 105.51523 0.04947277942051931
1.00504 0.956 105.46282 0.05751948127695446
0.86487 0.953 98.68199 0.2971755023466058
0.93406 0.85283 106.49901 0.34484846679431697
0.93837 1.15207 94.36236 0.9818503387272643
1.07529 0.91248 115.83384 0.512326951957731
1.02327 0.88467 104.44101 0.2620793651378221
0.96556 1.09907 119.57804 0.6401591601089653
0.98971 0.86003 107.64835 0.2940347558893948
0.89738 1.00594 118.73046 0.28494203275667956
1.07034 1.01035 108.34506 0.3596266041933193
1.01837 1.08886 102.31712 0.4392117809088248
0.9765 0.82915 89.84588 0.7375497138865343
0.81568 1.03228 95.21383 0.8170174923478344
0.88237 0.97709 88.72389 0.4034238661796938
0.80454 1.03055 90.14103 1.0392946475888931
1.03162 1.05185 100.39717 0.2963209935595003
0.93566 1.03327 102.58053 0.16031986864427925
0.99619 0.92636 93.62902 0.14723374051673743
1.0693 1.05599 96.63523 0.4450388819419672
0.99749 0.81589 122.52454 0.805396372643323
0.95071 0.86512 93.79617 0.3858195449510995
0.90273 1.13225 107.19506 0.9051827216814414
0.97835 0.79888 106.5252 0.740955221650226
1.131 0.97538 107.75427 0.7255835827083328
0.99364 0.89693 106.50861 0.13714656922752833
0.95915 0.96376 115.73706 0.08138977894903532
0.83158 1.02376 118.62078 0.6783349948003718
1.07729 1.05671 112.2318 0.5500882259819865
0.84618 1.06613 102.10973 0.6797728500645782
1.1032 0.99777 99.16729 0.5005533100221549
1.01956 1.01634 108.96682 0.18419139710896892
1.03533 1.08008 120.2042 0.6128182394584911
1.06694 0.97735 101.87729 0.28529383731218055
1.00365 0.86361 103.17706 0.3047231934934279
1.04796 1.07349 111.61614 0.4968113972144916
0.96258 0.88802 100.29972 0.15980477395185416
0.98359 0.97122 121.26005 0.19451696806796498
0.95184 0.86318 119.38701 0.38461987762946337
0.92194 1.12675 102.40312 0.7715296062902155
0.95912 1.13863 91.85934 0.8356869663178416
0.94598 1.04071 87.79453 0.3373463982839529
0.91108 0.95457 90.56864 0.24001665232627162
1.01598 0.99051 95.76326 0.12768465046139119
0.82799 0.97004 98.8136 0.5408037914701078
1.02647 1.01153 97.47084 0.1750849805807399
0.8884 1.07081 118.67005 0.6087148585315183
0.96196 1.18889 93.56268 1.2886388047592041
1.08658 0.87953 97.199 0.6523467624720353
0.83919 1.01432 94.38311 0.5843399483697299
1.00631 0.81653 85.91663 1.0123928230134456
1.06794 0.9096 115.72805 0.4738594714545098
0.83278 1.00527 97.76627 0.5537380877724982
0.95663 0.96858 101.51329 0.007387417229148622
1.06881 0.85767 100.1724 0.6335389534258231
0.93981 1.08278 99.51302 0.4079327280779047
1.05031 0.93113 87.65958 0.4091568373265625
1.11843 0.97663 109.24746 0.6402121194964179
0.88359 1.04506 119.97389 0.5062472623514206
1.00652 1.08281 88.31407 0.48754266953586994
0.93601 0.96435 86.25584 0.2831290392548769
0.98976 1.01376 118.89842 0.2349872281176577
0.96208 1.1755 104.42863 1.1269882870134058
0.97299 0.89203 93.61004 0.23690224313012648
1.05659 0.94068 99.67981 0.26152694460197157
0.80649 1.00616 112.7138 0.7399765284710952
1.13137 1.00839 113.45173 0.7865369866532029
0.91005 0.95734 122.43621 0.25606503536604264
0.95402 0.87091 93.90398 0.3448049880612202
0.92143 1.13479 107.39606 0.8604734112418843
0.87882 1.04066 110.79744 0.38351434788259986
0.92039 0.90511 116.6825 0.20561897567455087
1.02227 1.0921 97.4032 0.4664896896209245
1.03203 1.06473 95.68871 0.36299869249182126
0.94606 0.8686 90.35236 0.4634675011727903
1.00334 0.80492 117.30682 0.8069796756947998
1.08039 0.86724 86.43792 0.8816611111274277
0.96062 1.15383 92.211 0.960527241458911
0.98736 0.97179 98.65039 0.03915928131038189
0.93854 1.11711 109.82697 0.6823709072722899
0.95447 0.87036 109.03093 0.2240412461618276
1.05768 0.88248 114.75627 0.49681013444335503
0.97292 0.83266 90.79576 0.6790284067365494
0.98914 1.02157 116.29422 0.21711376838702126
0.86808 0.96363 93.61529 0.3590717701755607
1.07575 0.85478 106.05875 0.6843349038113617
0.95612 0.8657 111.92766 0.26570286228629414
1.03592 1.07501 97.81723 0.4076372201583453
1.13775 0.99054 119.87025 0.9257516000594005
0.98271 1.01066 96.36158 0.1032030293170818
0.94683 0.94155 114.18706 0.06754899069558029
0.77855 0.98729 114.96703 1.0083030669330628
0.96603 0.89452 100.69552 0.13103688648292844
0.83438 1.05989 89.0605 0.9280469952387129
1.07683 1.05967 109.70205 0.5315983279467115
1.04413 0.93416 122.27774 0.4056326518843561
0.89587 1.11015 89.6115 0.8542434567429354
0.99325 1.00677 86.9147 0.24974399995491253
0.82578 1.03843 105.53693 0.6667359877487692
1.16542 0.95883 111.86069 1.0914361194322377
0.859 1.08753 114.86102 0.8115083424659214
1.01355 1.11614 119.68989 0.7751185030043745
1.05557 1.06597 120.62833 0.618466543440806
1.01736 1.11201 88.07528 0.6637180180155453
0.9517 1.16199 115.62016 1.1206943270699181
0.99583 0.98155 94.05325 0.09889848881167225
0.92663 0.91566 104.83907 0.08194148428199668
0.81363 1.02175 108.34049 0.6989939114437222
0.85162 1.07052 123.00682 0.8770314052143764
0.83137 0.99219 98.98412 0.5249581172411689
0.80988 1.04129 116.3443 0.888186163215235
0.8027 1.03106 104.62295 0.8299825969171976
0.84227 1.05855 86.04043 0.9498815389039017
0.87604 1.00892 114.68554 0.31431814950916465
0.85749 0.9316 101.39121 0.34674535145775476
1.02605 0.92144 90.31476 0.2890644044138322
1.16118 0.96058 96.24658 0.9945738447474248
0.9807 1.19498 89.29941 1.35447165362688
0.9992 1.13818 115.64044 0.8635775986328336
0.97894 0.92008 95.92387 0.10802023560673388
1.037 0.96599 97.33952 0.1690686045602841
0.96673 1.15771 90.87152 0.9987742089421263
1.02542 0.8566 98.6227 0.4402644301256235
