c_1 c_2 c_3 e_int
-0.16603548412075272 -0.22669396052061472 0.4851912739969974 4.400995853210593
0.30502400278292374 0.5043775985460174 0.4734799992780354 1.921678575685547
-0.4074037784777143 0.14342267329261457 0.3853662800843909 1.1912115217742867
0.7855346302063057 -0.20940160236758876 -0.13927969021769152 1.2863775229509324
0.612068888650217 0.5839316037915558 0.5960826595005311 2.8280863702480348
-0.5364272896372804 0.16356055989005078 0.012974822238464925 0.5297858300075031
-0.2517779675651019 0.5000567407303903 0.28044657006850027 1.4561712801568707
0.3437646922864906 -0.14772317232624355 -0.5338113611161648 3.534212781810642
0.6270631116455226 0.3084970733210976 0.4849311006399712 2.045860276119394
-0.10678047542864988 -0.16677032854527818 0.10695777952594195 0.423394317773901
0.16902536030977217 -0.30504026470983203 0.5625844478560558 6.845563004660532
-0.4563460608581528 -0.102621818892919 0.5816667497404185 4.314948157807723
-0.26579652327394837 0.34874114327934436 -0.3982965779149771 1.2752025145812345
-0.06072991248161191 -0.037220498480930446 -0.25860781817216755 0.6303433628697362
0.11948265153829418 -0.3940562243039752 0.33600723365414314 4.120648901455524
-0.6194065074157076 -0.23687304786211658 -0.209411916497026 1.417809155263782
0.1253442315661599 -0.040793052157035097 0.1066156801989462 0.12750403000259655
0.7111973775331634 -0.29874966244798085 -0.5121779008739722 4.1261998278246965
-0.7984332469761972 0.4619953116006109 -0.3924106045021548 2.1434954002897513
-0.3508343615330789 -0.09530127230815903 0.4821219296771916 2.8838160869137406
0.5689823899327378 -0.3070631937401713 0.05995318238010318 1.0377256541749662
0.3117455236958312 0.5480143703320418 -0.2395263170936712 1.7962356329422482
0.04054885425459103 0.04118663497486652 -0.3807949808139206 1.1184389942031472
-0.0013341962682661898 0.16750604983504616 -0.014951784569325353 0.18685596991159192
-0.30096353318764457 -0.12061829818478825 -0.5536445569017299 4.167671481357106
0.2533747448931695 0.20355298044178818 -0.18186872169085364 0.5589920539070001
-0.5007009410575012 0.04279371742048856 -0.09486507665646181 0.3824520568064911
0.5516370839488904 0.5692327031624519 -0.440136716500886 2.4511952458307817
0.5781554307876193 -0.24676068259043518 0.09743939706126148 0.8857829783892046
-0.31745230932040663 -0.08692009826787332 0.26463554392560806 0.9246430054560516
-0.13561122700066425 0.133526904390903 0.014309565066206339 0.13668141131798184
-0.311949572294295 0.37379249642738754 -0.4970468465683297 1.659844284960083
0.42984627229996497 0.40328842695910183 0.20707337287426153 1.414322254539612
-0.6712693523522671 0.27716569147361836 -0.5131346229672346 1.9939257221177207
-0.45804578414702685 0.31863174904354086 -0.04309724151585875 0.8376038162557443
0.07987600758383558 0.1827635665015546 -0.03677986069085658 0.24726827924275938
0.5962557354576042 0.06030511090923331 -0.09446053712300674 0.7494416487567871
0.2633804446566416 -0.3348008306864936 -0.10577218249189846 1.2395868643294894
-0.5862062376687253 -0.09395328919274502 0.32552031781450474 1.469635620125182
0.791077185080636 0.4226770063988927 -0.013242951031910782 2.307065257258021
0.12383315272909388 -0.2409287395575727 0.09937620467233767 0.6636564878283038
0.6112296777250376 0.24115238836892938 0.5743583373190665 2.295122759572069
-0.781360645286334 0.5775384192819337 -0.0024046730824995727 2.285211061493262
0.2534558280891174 0.20635575165479042 -0.2479080798847878 0.6877844783593581
-0.4338219841315021 0.268346899596382 0.40312219451244147 1.3125147960866124
0.6703952888013014 0.4732714485094319 -0.3350113284408412 2.295744200692461
0.3113824815254157 -0.09168600898785982 0.5286408583374028 3.002125838872615
-0.14447292457125338 0.2857052421932207 -0.3266602002398978 0.9105495652594626
0.2295918668630939 0.43258952549680624 -0.5114565604582738 1.7799545354317836
-0.06714797949255785 0.44698241534005734 -0.5570937864510316 1.8608675201547533
-0.5587253342858404 0.24408762267736556 -0.3902854563903995 1.3726724413961398
0.39921599891846293 -0.2708638917387252 0.46863500927729795 3.8513676678815454
-0.27778033295191673 0.20252024130986734 -0.45919015619786346 1.4388347033686495
-0.7943879190121603 0.025991573243751898 0.12442255102416624 0.8108531291881658
-0.328065992018009 0.3968531530907559 0.5610317181270335 1.9360919305642994
-0.41864161123817867 0.26943278337548404 -0.45246644774788936 1.4911563199921063
0.36468613976320036 -0.01535790646255878 -0.1416146362531557 0.3540756123135905
0.7188954648996823 -0.22736090952841848 -0.5807382483711807 4.296357362288763
0.4924588421206797 0.21174350960256355 -0.34188487781065746 1.2435908774216469
0.3695515463916877 0.10328313521009903 0.3024117516690794 0.8380656747852699
0.5516622263665951 -0.010678713865178519 -0.05087656610204773 0.5372613413649941
0.315526621296161 -0.24423894624540643 -0.13856683480913717 0.8036378602515284
0.5538606887360905 -0.3811422040322523 0.29445769454370874 2.6964401616514966
-0.3857074704378026 0.015617345152692197 0.5190645335947038 2.5144387864679807
0.09213993249136714 0.504065542604641 0.3240142883745351 1.51264468727099
-0.6677258440656433 0.3625427559342563 -0.5521283005061677 2.1830548927527595
-0.1347708435760617 -0.3330357379863419 0.1819860242472222 1.8659533228281258
0.2422379209891375 0.5084681124929805 -0.03744757025455628 1.472062457315479
-0.2626145379301449 -0.06539251388487766 0.5899936770025176 4.105182295808493
0.7343751564364536 0.10966702355723659 -0.11678883011874315 1.225218621217761
-0.1506604277002634 0.06200127940649806 -0.2363575254223792 0.4468779301040266
0.4446211676671008 0.528097610200804 0.2144220971988604 1.9094341653096978
0.28642381041328985 0.21130149143801646 0.2221158409252445 0.6790568261258615
0.4202432458904374 0.06718462701211439 -0.0963154484325956 0.4183031040974434
0.7494312084582624 0.2638169184439453 -0.590508931438879 2.617362034282813
-0.37828570818317026 -0.374359374932398 -0.42143377516636654 5.547677787024959
-0.4583688416987767 0.030020958555868726 0.25651099761692264 0.7473639498487465
0.3729373972259781 0.1871920756699413 0.05250694754191236 0.544968196727049
0.5280141762534998 0.5874558931575593 0.3236069557611966 2.365941797692011
0.30435889522816956 0.04934998035982975 0.5782001126330497 2.615156458378871
-0.20038665062744257 0.4345751666001056 0.12350020239124307 1.0613293911735742
-0.24886438186993554 -0.06058226057787813 -0.3130017326091974 1.0899547221388528
0.13406089482538358 -0.2518694126110418 -0.3413254562733494 2.370412162220908
0.6783901429499549 0.32238731510724494 -0.3992840558982945 1.9813382784743552
-0.7099426212751557 0.09934520073625222 -0.14669079392807996 0.7855686014994367
0.12141313700784764 -0.2781542997874548 -0.06796224508897078 0.7942662081427009
0.765111600296041 -0.23766649859660965 0.5484553880647428 3.9387357556572002
0.12061277569645626 0.42328691259745393 0.49815523915425364 1.6618532253091232
-0.4163842514294427 0.5946432629226619 -0.3155652571151156 1.9556159922115286
0.6575210627634782 -0.1271593587104946 0.04162456858065923 0.749178834447162
0.7164484288084628 0.5155375384323595 0.5950733575555944 2.8953747546646245
-0.18730436565459901 0.5991201255468445 -0.3617253219331793 1.8679208207515439
-0.12723039001560257 0.3846553818435207 -0.10910207810567857 0.8517382259812765
0.527481447456635 0.38795260323603975 -0.512426962858892 2.0642322060886085
-0.10706033700268025 0.45949509344929323 0.10234994966925835 1.1202927709596064
0.03147073782179406 0.5135833011790883 0.5417465304889008 1.925317380624558
0.20765378798374506 0.4057069989570938 0.0019226930373408904 1.025055925005995
0.6175593220996524 0.520938183295257 0.04823683630028602 2.198063124629861
-0.39108666883425003 0.1789411241198078 -0.29014384514241476 0.8152929514580805
0.4308931991071125 0.3114320718227521 -0.4855322239990337 1.7240766854009542
0.7917211533221425 0.46792825664610754 0.345166771753614 2.6262795015335847
0.5325766056810743 0.23036031337607105 -0.581878548568176 2.231497036778355
0.7011753634549889 -0.32457687981471517 0.38536960014741917 2.967403450873088
-0.10783896813880933 -0.17431076746278107 0.37169339253269 2.1851897699378733
0.3804158335803328 0.3695289522921533 0.007284708772879539 1.1159600683330122
-0.19573930831448744 0.27544841930318587 0.269413674109221 0.7702678149297904
-0.2675952874755242 -0.22155631740120116 -0.04263949353953983 0.6072099863528945
-0.6047344082767738 0.517736040524767 -0.33817953406418677 1.9345592749119185
0.33001439176416375 -0.09763640531063611 -0.4012164136882361 1.7402740479966208
-0.6913125912813408 -0.3838827947150937 -0.5885400576782751 8.298369058717311
0.6057373006995236 0.17004536581889768 -0.010826992605801292 0.9592954057405743
-0.01804429014958105 0.4592452527365057 0.44879668167420206 1.5683694227973872
-0.17415541967207754 0.44840371389904193 0.4928206482468639 1.6824633047068533
0.3110628694150196 0.40529396303772586 0.015155928127262117 1.145228664169522
0.6717447539969849 0.3550490033467524 0.16108460838242158 1.7559898045862539
0.7424055330205482 0.4190625456887739 -0.2738817500769986 2.2561254047629054
0.18418543353170422 0.5957497649954029 -0.4056916022492088 1.9873262208702842
0.710207838079609 -0.09287937025551106 0.5288601238108095 2.843745208115509
0.6463088933181954 -0.12389359466837228 0.020349922480883895 0.7124370212068315
-0.17698582617267788 0.5136927454737246 -0.05443971088545344 1.33633141815302
-0.6611274790177899 -0.39541648455051975 -0.354510753597291 4.162599710517138
0.5665714429765608 0.03409665586770698 -0.07322972770643536 0.6286387002022574
-0.06941336005105485 0.098323941005172 0.19414004302581572 0.3064419971910964
-0.21101717623744537 0.16656683683752782 0.09510852057438521 0.27322005269123295
0.733199949716153 0.3298429290057041 0.3223738060027821 2.014378483714072
0.11314966844406435 0.5061896100083476 0.20317109697852603 1.4161148903988876
-0.3888895760562348 -0.06716037398166722 0.03396544282677909 0.2427650344917341
0.161119604475208 -0.13968082605343818 0.5089110983584895 3.3642284318981037
-0.7740972617984141 -0.32857301482464696 -0.12110483174482978 1.5368891917031586
-0.2213452211826756 0.1547122750912101 -0.014461118475227956 0.2106192761251301
-0.6364763585042477 0.07983017371322475 0.210785117166803 0.7925778080852197
-0.5650374581783824 0.3823241399923619 -0.15061044553870026 1.2394109479387163
-0.05064916313515054 0.025372059606247728 0.5000257678175605 2.142436902119735
0.3607302777968476 0.4073219141868909 0.5088336201340873 1.8509907515459663
-0.05176818195437778 0.3235757261602287 0.343024475728221 1.0089556666000687
-0.4500194369606692 0.1264515419289255 -0.24597471850075137 0.6990017793682178
0.0765585308720637 0.341499667284716 -0.4658406994440284 1.4233092591613845
0.5647325906085969 0.2513679926516034 -0.4558857334504416 1.7629120265238065
0.04602314644492436 -0.11697934470435213 0.26093701793048085 0.86166672360148
0.15204964212720165 -0.3060881110735594 0.1328316978014243 1.1816464769550277
-0.5315484793295174 -0.33028605696873126 0.07570668019071097 1.43421822194653
-0.24237535033463176 -0.2788424757827111 0.08817385932259686 1.0129838455250972
-0.02859153784230841 -0.3069742421065482 0.14973466772125885 1.3689467614933009
0.4123079024894452 0.3530837196596063 -0.24147623064883905 1.254925495388878
-0.7060625305340873 0.4110922173920295 0.07984206947056138 1.5220424990712638
-0.5103420051523714 0.22240343834026244 0.12202197926681821 0.6874658928755566
-0.09576192069482285 0.0731705955097404 -0.47563804188769243 1.7372328129589305
0.3573010215884831 0.42869848541022326 -0.006409926058856583 1.3018046862648567
0.6887299042029476 -0.2337095371358973 0.15967402669932718 1.1791336522548592
-0.5378655984317754 0.19093201919424233 0.16545969457385412 0.7116366216151735
-0.4004098531580637 -0.08098776033904725 -0.3319284627159611 1.3759930037313925
0.7093643478907092 0.28641812925928933 -0.02550287047703846 1.5822331324877212
-0.7187280186681508 0.26390939801090485 0.42193826934300604 1.6936893985704642
-0.2868062003646863 0.5168727178716837 0.17362718055201942 1.4487603005990977
0.3864616429556542 0.35495379324078324 -0.4788379735767526 1.706857701898104
-0.5536986686943329 0.3287715988563209 0.3929487189759973 1.4852898797593754
-0.5620732608214248 0.5805114517377818 -0.3923346022977382 2.148175981908598
-0.5045841189402486 0.25052812966264115 0.5953209158906997 2.3233689048418267
0.7051100856120611 0.36234435112807 0.4975361245169294 2.3446407957760402
0.43795206826265276 0.06229330517761841 -0.44180131067962214 1.557989439539605
-0.627176168021114 0.21011885937337227 -0.3049406693115584 1.155024988822506
-0.4777200721575494 0.08820058178821606 -0.22186703136930724 0.6394312039664058
0.5750074966670669 -0.37859463479090827 0.15493863941502056 1.7205573567867785
-0.6611815467353367 -0.20169494351049186 0.48041302953715537 3.636135593818218
-0.11071046336451798 0.4158078881676619 -0.45409535162223513 1.4950648647072582
0.3026501161771895 -0.12297534565983582 -0.335891428924055 1.354030042517044
-0.05121679585744901 0.253110941912278 0.1061178066125226 0.4357284953448254
-0.05150890618749292 0.13347810895160014 -0.5084424363015618 1.7813918004447578
0.7200250464243516 0.39105249356619143 0.44540963196071165 2.3364354210838663
0.4939661103038024 0.3267809224809084 -0.1410812350089766 1.2240859180828438
0.05328482437061388 0.07412853006545322 0.38246488721211297 1.0621006271789322
-0.22051238165022785 -0.28101428581425336 -0.5535534207608392 6.754132169385054
0.7433131036111021 0.3972762409653201 0.13828283947595357 2.09514803506929
0.7925570673522245 0.19251222530493478 -0.4504830698237341 2.189980687040097
0.44700051124182283 -0.07940078364254115 0.4092558106015821 1.733174002270259
-0.35290191533547816 0.3946667210556113 -0.4523362480629834 1.570317901269422
-0.45306667786278076 -0.34626785992000697 0.46996658643210076 5.869533375920519
-0.08889413206054357 0.14964169287510085 -0.26276752282251054 0.5371700297861756
0.6836326975787097 -0.044206263816001706 0.4563675766477109 2.1228813576596655
0.5015760583568795 -0.1037833615725607 -0.41801371519026737 1.9167565193063183
-0.5050129694524419 0.38834797342133553 -0.4395701903864526 1.6630693306281519
-0.1160299730607926 0.15793829734634177 -0.2036707275399119 0.39647298806310827
-0.3733884679178316 -0.004009389749580913 0.07939802738616003 0.22869570597986613
-0.5958876137255341 0.44497978754075623 0.07149989575361267 1.4639279987475988
-0.19155674934270345 0.5518931638712248 -0.3533677230487766 1.6942243906994598
-0.29218964808139486 0.14249256975894936 0.23423921218206048 0.5420961205998517
0.34234110314626887 0.5920454877213351 -0.062123699544648386 1.9579676385159517
-0.43685304506093725 -0.24143099612904517 0.05578015944317924 0.8171449083999275
-0.40888360005118396 -0.12641787613017375 0.2899896792114912 1.2889180118910193
0.28486886230525044 0.08326377060360779 0.027624889584217376 0.21347911875172448
-0.5348294543056127 -0.029939803383764244 0.5407656440424969 3.0382109952990124
0.41307237544831016 -0.1995628300709733 -0.580790185200136 4.696335067252631
0.024956206055203677 -0.06564628626704672 0.08523250917404436 0.10220301375464604
-0.025468055656389984 -0.26693971383676557 -0.5002610646550012 5.202817693298918
-0.6761958795633874 0.5337917821450506 0.3715158540507141 2.1314981173168626
0.12049908479556609 0.35566564803065415 0.1182225903707852 0.8104691217447113
-0.5030438902154004 0.5278243461334026 -0.11265058669445667 1.6680083990590229
0.3808652926408987 0.2850756558609146 0.04211227944341214 0.8327963833417846
0.5139144240641198 -0.000919144074768577 -0.17978103487296462 0.653460587999385
-0.006899359460453253 0.4949829689527871 -0.3638234600502704 1.5045329139966213
-0.6598198388108136 -0.011815588678037323 0.266853234533319 1.023181891479628
0.7590282760503525 -0.28952152233746453 -0.3576033317309367 2.5104972584186322
0.3313039465132547 0.4992079362111907 0.5757024676336202 2.1686901989074574
-0.7042249504519013 0.3811712524527 0.13071101414276523 1.4400184443045128
-0.6071513640831488 -0.16411534245993403 -0.2834620281981996 1.4970142367051331
0.22135327864122625 0.031260818757459057 0.24852948235350575 0.523129721688262
0.7984305909916195 -0.2767497917891479 -0.34969730233909224 2.424732732678991
-0.3441525262162321 -0.356544925015082 -0.3569281294721205 4.152939412262861
-0.41256954161221837 -0.32673945726499276 0.45445429825625455 5.295452167713459
-0.671727075879484 -0.09924497820171355 -0.5367580940002872 3.423121076134818
-0.7187939565019327 -0.3332845203105236 0.03169566036904456 1.3787560370240732
-0.21456054943700698 0.39238024037046504 0.4615521171018879 1.51004288384582
0.4468624715771193 0.24528913354160592 -0.20346409378449537 0.9574793746034092
-0.45468420162407613 -0.24851285125710468 0.11222648907065971 0.99838171016822
-0.2688194887072937 -0.048249232121311283 -0.5058285085426132 2.7798540045454923
0.6657600335395597 -0.23809968905269258 0.544725525946569 4.025704855789076
-0.39029055041308697 -0.27773363794273837 -0.1971074858128139 1.5703149463576238
0.7786109239811122 -0.13333529757691642 0.22895960441838564 1.4029184960765415
0.6589599392682669 0.588285533918691 -0.06444555255032303 2.580221717385755
-0.6951406304938929 0.050483513835338806 -0.5548540600140437 2.6925169020536863
0.4695011189634697 0.19528697751684107 0.2920420001278158 1.052265791682365
0.14795946059127282 -0.05522598903084353 0.3683738324022491 1.3184456993599662
0.4541008663764993 -0.040506294534699505 0.20158887999576647 0.6215347562957492
0.5185468550977643 0.43050405117103224 0.2629032602154704 1.7293038152662776
0.5485557400030863 -0.24735685334512464 0.16227435145543037 1.0346397505181912
0.2647016063130059 0.28199203934667866 0.296745835413111 0.9588023402824293
-0.31729653644927097 0.36346878569537017 0.3849143092872191 1.2995198819397382
0.47382702540531185 0.46066368960507165 -0.04279198868058427 1.6351224423030222
-0.7919517828223992 0.27047393537264264 -0.2834346573134137 1.4618167502242596
0.45816500936067506 0.4021575959651854 -0.1015351709333148 1.3954683187279575
-0.07761081921387722 -0.23390479557790883 0.25541761236972543 1.5376091888877332
-0.03520911854891372 0.13084597107795282 0.5394937543283096 2.0259492347347328
0.3696770716539366 -0.3521094133739748 -0.3690446221903361 3.4983886006005678
-0.49136608563861894 -0.3816123053522224 -0.43593476035453527 5.742488021525692
0.532535146696968 -0.050599127211646486 0.3599355566270259 1.3925109512442917
-0.4438884640219542 0.15076091532226144 -0.3694149469478617 1.1453221836769818
-0.052537597837191016 -0.17249142019676372 0.10351964119717524 0.41526406919360564
-0.6078454455628645 0.0887726230023471 -0.5682727122224596 2.6440431667897926
-0.6082337086034447 0.21352569057652027 -0.45989149696949305 1.6931862126755846
0.7127707776308874 -0.28519257717184765 0.11486193304774392 1.2602273164144633
-0.16670184108296915 -0.09839215395074462 0.40432555782998125 1.9878269308229002
0.5540650607846458 -0.29020843767396265 -0.4371364307945798 3.3585467421886395
0.06320995211542793 -0.3589053762902148 0.057196634072968516 1.4028446215658497
0.5134940627281032 0.178388682374763 -0.5464242466533888 2.066437892779845
-0.0598809390593979 -0.09693952097608032 -0.3793189534035579 1.6900101935102836
0.5308694108184152 0.5962773546969453 -0.027198951337545102 2.310200938800804
-0.46963735550691327 0.48509046149497437 -0.2216913912860817 1.5297755495174081
0.5080698349432204 0.1274572580549148 -0.2172295726732026 0.8467653100927945
0.0689412316200131 -0.3206420420174836 0.4049273605308732 4.176332003817493
-0.25723760270327317 0.20428954832555019 -0.31644993575433567 0.8218113009240271
0.19916633343672852 0.3926507030729919 -0.2989109703407925 1.191850298995265
0.2954312791628956 -0.19982016059130742 0.5685821065169483 4.797543486999396
0.40170367184379935 -0.1795114385165698 0.08783453741067154 0.48138006563385505
0.022234808147522128 -0.00478316902486493 0.5487173238835522 2.8169711923141363
-0.20488437649493954 -0.2951207854069419 0.20174770234883257 1.6874650204454174
0.41068275066291826 0.5025781598727739 -0.23118269384407236 1.7623185469833405
0.24615088793292214 0.24053213201148219 0.4130695871014243 1.2108849389775267
-0.3842143495196976 0.023817608058202065 -0.15806336921584757 0.3765976350646383
0.06397930353962153 0.38983001372501824 0.04056771289134144 0.8671074453784532
-0.32485439340299704 -0.10383009910051876 0.21467419960386855 0.7264930750045528
0.4841299097885674 0.3025103263135298 0.38201726121913815 1.4945355632271435
0.6942404661917254 0.3477667470059189 0.02175510692107953 1.7438321619405306
0.19274069196947435 0.5309551232291126 -0.16155961238749628 1.5512812424649278
0.6356052641701379 -0.3733722483044273 -0.0778750054534794 1.4706108908194957
0.32415007666368517 -0.15034716498070666 -0.20588303075887363 0.7125924800295331
-0.3319904586688754 0.5799106951076326 -0.46578852341534205 2.021074154272814
-0.5575934787079287 -0.20937433345479467 0.35033377494404394 2.304003718605192
-0.6551109698048294 0.18178924910908945 -0.4644756159803531 1.771795048332975
0.15303608172811017 -0.09772084867262418 -0.2292908887227233 0.6190071253739575
-0.16615873551726063 0.021491770446590723 0.06730503104655826 0.0735981417691063
0.6955603322523823 -0.13721772274901523 0.15133830156675745 0.99843673829877
-0.010275314345389683 -0.37904383502164474 0.31405361615668403 3.748565278007686
-0.026769430259576982 -0.24930231591975152 0.4263852022203119 3.6371282655128265
0.0946203600568355 0.2948973294257194 0.1479601867854719 0.6284463681139004
-0.19913927544995114 0.03156782642214298 0.13805838198173181 0.2003284833159319
-0.3190654005757462 0.30877103537501827 -0.4729016564497624 1.519647707504749
0.7747402570450882 -0.09539818829537133 0.5535706265536658 3.0964698061268647
-0.19532841004443197 0.0950890153749722 0.5547821624348167 2.3773205048802724
-0.5196828574813039 0.03585402272787844 -0.1310757047901966 0.4574481441301045
-0.46621537504277594 0.41858615501103824 -0.01042162215031242 1.182324462716068
0.2806755561200134 -0.14578896647925174 -0.29640435236562124 1.180893515810701
0.6912986421235046 0.5869962110353003 -0.4838487868034663 2.8680880628916015
0.5408224056354866 -0.2200402751428409 0.5698126552438828 4.441138093696274
0.6173223255033694 0.18941775585769646 -0.28435109204599945 1.3203285167935028
0.1476025175129746 0.1752108386168553 0.31859684259355026 0.7646837124326263
-0.35670961698915593 0.00947093377699399 -0.06665091149229208 0.1976692605825201
0.027516828286703647 0.3255171509537814 0.2920902962471536 0.9054752016481163
0.46734240829265966 -0.38672977390480595 -0.45446569934779646 5.033976151421273
-0.5859855455336165 0.2296567956185042 0.3219289068903918 1.1748110579221624
0.35825975207261057 0.4932116709904459 -0.43092168806482734 1.8789238667846568
0.4714828134063314 0.05715841598769239 0.29150275541319587 0.9177061510980717
0.5452801243839652 0.2824902830481093 -0.3065565165379492 1.4065260336545269
0.14786807106557984 0.5410344073462976 0.5771106943732297 2.112595637418028
0.33397651579958365 0.46518295167743523 -0.3655340581676962 1.659777970503282
-0.32747092987043186 -0.3451215352382474 -0.3001650219548818 3.2043566848135177
-0.30604835574542577 0.12396100479549745 -0.11722283455830185 0.2940252750326099
-0.7566374385153602 0.07543145833945225 -0.09469550424100583 0.7624758401761738
0.2444141073131522 -0.2602889797045968 0.03956424342942392 0.6339160002622507
0.35907043890790014 0.4779909440327851 0.32722965426087725 1.684086126407751
-0.10705331473566529 -0.07647054174630563 -0.23434854862947532 0.6268486782026735
-0.10208410953137231 0.03601103068131599 0.20857142540697185 0.3469685256165253
0.31431384162841247 0.37920721997995116 0.5436094044451569 1.874741464704964
-0.16805558595634004 0.45224296909104134 -0.24031248634692165 1.2099355580246711
0.6500749304536576 0.33424764223733905 -0.04476511297391464 1.5771942905410294
-0.37123055624326134 0.15409070813288234 0.5200904633108377 1.948299358525388
0.06432440932298299 -0.03581339058642801 0.5408024719516771 2.930323714900246
-0.7163328074681029 0.028731686564798423 0.04552436067731844 0.6143922632931292
-0.131839114962355 -0.13689936100056346 -0.442175106177402 2.6967718715905056
-0.34338768769729644 0.17385029944254338 0.35196352841046447 0.9907716035202095
-0.7142611626995543 0.5309449473526225 0.5940774668703145 2.5823506080508882
-0.0016623345306225924 0.5277980294563042 0.4546382706581219 1.7586665757848619
-0.6752850029455879 -0.16447525337152136 0.33699613936166983 1.8849784378435948
0.43239539097770235 0.4230021083063035 -0.1057838921826436 1.4270375332650125
0.6902766720410449 0.4841577745736235 0.5861137759734769 2.7500294824810374
-0.6908241036102585 0.3622752695079211 0.29041779232397325 1.531401851568843
0.5655765926274139 -0.15020719149912937 0.0369594468739369 0.5811661844205551
0.746914247477136 0.21625113127481083 0.4856473157486829 2.207322128729577
0.11366064034198295 0.2758750902872853 -0.06929366287966773 0.5228028409544706
0.45320539980846447 0.3842670517515371 0.49339731887552674 1.8880465996403966
0.6006301968423291 0.5726717564361599 0.0766028169764211 2.3724625393859005
-0.6866656409337633 0.197714159891119 0.0012688346970772535 0.8279490728827321
-0.15426794980178643 0.3494690442719357 -0.4429132005786883 1.3639782614093043
0.6620289024037753 -0.3948718641472703 -0.298376630340035 2.776619835190354
0.5934839485791206 0.5798583653115045 -0.4342160116607026 2.5677742268646226
-0.7585585225683285 0.34092208830110726 0.3997957998136612 1.8038225938429877
-0.039418939514384424 0.30598964731172934 0.17680750385193963 0.6560549450325079
-0.1578883328864657 -0.13545498997258723 0.19896766305888897 0.6729270430901454
-0.429018478544934 0.2765833112673559 0.5472997672085337 1.9524306242902782
-0.15211563782134507 0.594505625015952 0.1113613625509045 1.681449258728303
-0.7871033910032594 0.4717260053260447 -0.4720186024171891 2.2905173294726775
0.4209144912097331 0.2781881919332269 -0.4406377068723311 1.5220651776522631
-0.7950644819456093 0.10921400485307005 0.04876895345285609 0.843076100460667
0.18503122414270673 0.09797215531901218 -0.4406197803059013 1.373896425971679
-0.0247859744313079 0.03433621942720667 -0.06791942209072888 0.04243340437832089
0.47467124542269096 -0.02227087128857433 0.04755689472227239 0.38510754711485506
0.07631729807676389 0.26238187202275776 0.23382729819959053 0.6574844579435236
-0.08693547215182093 -0.11695715162783876 0.08036127867961337 0.20730245396104052
0.6019878864850217 0.412232916928814 0.4050460669264608 2.0368528560608574
0.035745781195794926 0.5725802109365979 -0.0018608117545272536 1.5873827031177887
