c_1 c_2 c_3 dis_1 dis_2 ang_1 delta_dir delta_har delta_nor delta_int pot_dir_full pot_har_full pot_nor_full pot_int_full pot_dir_104 pot_har_104 pot_nor_104 pot_int_104 error_dir_abs_full error_dir_abs_104 dir_error_diff error_har_abs_full error_har_abs_104 har_error_diff error_nor_abs_full error_nor_abs_104 nor_error_diff error_int_abs_full error_int_abs_104 int_error_diff
-0.30000000000000004 -0.4 0.7 1.07775 0.53714 121.90699 15869.0754932 10607.8651258 8912.6095692 1322.5318207 11240.6313869856 4554.459629277142 3943.9350703391633 -125.10553120795504 7857.356366971058 1936.9565732815008 4817.195714002816 -118.49791943254684 4628.444106214401 8011.719126228943 3383.275020014543 6053.405496522858 8670.9085525185 2617.503055995642 4968.674498860837 4095.4138551971846 -873.2606436636524 1447.637351907955 1441.029740132547 -6.6076117754080315
-0.30000000000000004 -0.4 0.8 1.11645 0.49872 122.35308 21754.2685972 15292.363718100001 12716.6129168 2822.786668 13668.730600832996 5221.500049756685 3631.6730700928133 -137.28965905104502 9172.661659814754 1999.2600306870743 5043.22870431407 -131.65811426953584 8085.537996367004 12581.606937385246 4496.068941018242 10070.863668343316 13293.103687412928 3222.2400190696117 9084.939846707186 7673.384212485931 -1411.5556342212549 2960.0763270510447 2954.444782269536 -5.631544781508637
-0.30000000000000004 -0.3 -0.8 0.53612 1.15416 121.40095 16435.6868176 10504.9498991 8263.5774978 1422.3092443 11690.298004754892 4589.354261394919 3757.642609695449 -73.40722282566753 8243.093056683876 1885.4473511208275 4032.441203424531 -88.19305784842238 4745.388812845109 8192.593760916125 3447.2049480710157 5915.595637705081 8619.502547979171 2703.9069102740905 4505.934888104551 4231.136294375469 -274.7985937290814 1495.7164671256676 1510.5023021484226 14.785835022755009
-0.30000000000000004 -0.3 -0.7000000000000001 0.57462 1.11546 121.03075 11897.286400500001 7167.2443281999995 5808.1163585 589.1996534 9337.788080260418 3894.0190574217695 3693.152849211227 -65.87152894669296 6891.647519658425 1792.6501835238705 3715.3921881876286 -76.02579460909743 2559.498320239582 5005.638880841575 2446.140560601993 3273.22527077823 5374.594144676129 2101.368873897899 2114.9635092887734 2092.724170312372 -22.23933897640154 655.071182346693 665.2254480090975 10.154265662404441
-0.30000000000000004 -0.3 -0.6000000000000001 0.61314 1.07677 120.73003 8456.8814278 4767.4415793 3954.7449735 173.0841589 7180.760471738586 3118.09056388941 3058.146074944349 -65.6270093620997 5560.509108966206 1593.4927036663717 3068.9801540378576 -70.95182140770974 1276.1209560614154 2896.3723188337945 1620.251362772379 1649.3510154105895 3173.948875633628 1524.5978602230387 896.5988985556507 885.7648194621426 -10.834079093508194 238.7111682620997 244.03598030770974 5.324812045610031
-0.30000000000000004 -0.3 -0.5 0.6517 1.03808 120.48894 5867.7203764000005 3058.7898691 2563.8617901999996 -7.618608 5296.91733102703 2323.377464955445 2198.434526028456 -71.08966667804233 4308.534157640268 1305.314620003379 2272.6794870341787 -72.51268153451471 570.8030453729709 1559.1862187597326 988.3831733867617 735.4124041445554 1753.4752490966207 1018.0628449520653 365.42726417154415 291.18230316582094 -74.24496100572321 63.47105867804234 64.8940735345147 1.4230148564723635
-0.30000000000000004 -0.3 -0.4 0.69028 0.9994 120.30015 3950.2173834 1861.703661 1535.4033333 -72.2019587 3733.0573942083756 1573.5805648688427 1356.5453788403504 -80.06933494540851 3189.289731219673 958.5989087317582 1469.5746520490502 -79.13110603648786 217.15998919162428 760.9276521803272 543.7676629887029 288.1230961311574 903.1047522682417 614.9816561370842 178.8579544596496 65.82868125094964 -113.02927320869995 7.867376245408508 6.929147336487862 -0.9382289089206459
-0.30000000000000004 -0.3 -0.30000000000000004 0.72888 0.96072 120.15827 2575.0849252000003 1046.8955063 798.3320084999999 -90.8083614 2512.4209569743907 930.3669146077823 659.8892680865316 -90.16440501229981 2252.610375711176 598.7332608421519 759.8416010680816 -88.40053559531836 62.66396822560915 322.4745494888244 259.8105812632152 116.52859169221774 448.1622454578481 331.63365376563036 138.44274041346839 38.49040743191845 -99.95233298154994 0.6439563877001925 2.407825804681629 1.7638694169814366
-0.30000000000000004 -0.3 -0.19999999999999996 0.7675 0.92206 120.05947 1651.7143898 523.7566330999999 303.45712149999997 -98.6655693 1642.610507752473 443.62600927740345 156.8851765501716 -99.14850298963371 1544.0380383441768 281.8092632993156 210.1852253421299 -97.59277926442932 9.103882047526879 107.67635145582321 98.57246940829633 80.1306238225965 241.94736980068438 161.81674597808788 146.57194494982838 93.27189615787007 -53.300048791958304 0.4829336896337022 1.0727900355706754 0.5898563459369732
-0.30000000000000004 -0.3 -0.09999999999999998 0.80614 0.8834 120.00115 1120.3234261 232.5045993 18.6288867 -105.10824670000001 1122.901646478052 143.712057674162 -142.8876844688645 -105.26982359314094 1101.6252526928827 63.718449601707725 -136.19493896117413 -104.24274101357666 2.5782203780522206 18.698173407117213 16.119953029064995 88.792541625838 168.7861496982923 79.9936080724543 161.51657116886454 154.82382566117414 -6.692745507690404 0.16157689314093282 0.8655056864233374 0.7039287932824045
-0.30000000000000004 -0.3 0.0 0.84479 0.84475 119.98183 946.909987 139.1374733 -74.3179786 -107.0983973 950.2033394069155 42.94187285335056 -242.05541191217642 -107.42853011341056 951.1298200398652 -14.054762473939242 -254.3284139980198 -106.65431376102079 3.2933524069155284 4.219833039865284 0.9264806329497555 96.19560044664945 153.19223577393925 56.996635327289795 167.73743331217642 180.0104353980198 12.273002085843387 0.330132813410558 0.4440835389792064 0.11395072556864838
-0.30000000000000004 -0.3 0.09999999999999998 0.88345 0.80612 120.00102 1120.4244348000002 232.60574989999998 18.7364511 -105.0267934 1123.001508783759 143.83336812817333 -142.68826574143284 -105.25235134217796 1101.7006097132326 63.805852087826324 -135.9724042015916 -104.22595691110189 2.5770739837589485 18.72382508676762 16.14675110300867 88.77238177182667 168.79989781217367 80.027516040347 161.42471684143283 154.7088553015916 -6.715861539841228 0.22555794217796188 0.8008364888981157 0.5752785467201538
-0.30000000000000004 -0.3 0.19999999999999996 0.92212 0.76749 120.05921 1651.8548522 523.8972597 303.6502974 -98.59391269999999 1642.747137658803 443.79839410758564 157.20011118097153 -99.1144193821509 1544.1492145368065 281.9438250273512 210.52629559208 -97.56055709684462 9.107714541197076 107.70563766319353 98.59792312199644 80.09886559241436 241.95343467264885 161.8545690802345 146.45018621902844 93.12400180792 -53.32618441110844 0.5205066821509091 1.0333556031553726 0.5128489210044634
-0.30000000000000004 -0.3 0.30000000000000004 0.96079 0.72888 120.15787 2575.133307 1046.9442976 798.5634311 -90.7597101 2512.475886771017 930.4770535246973 660.1744544558172 -90.11481654472762 2252.685309872017 598.8531528519522 760.1116264067681 -88.35494460836017 62.657420228983355 322.44799712798323 259.79057689899986 116.46724407530273 448.0911447480478 331.62390067274504 138.3889766441828 38.45180469323195 -99.93717195095086 0.6448935552723911 2.404765491639829 1.759871936367438
-0.30000000000000004 -0.3 0.40000000000000013 0.99948 0.69029 120.29959 3949.9572181 1861.4439354 1535.5924565 -72.207515 3732.873016239388 1573.5137789616658 1356.6338096662705 -80.0048238648472 3189.238665820927 958.6457806365976 1469.5310921912076 -79.07416400147743 217.0842018606116 760.7185522790729 543.6343504184613 287.9301564383343 902.7981547634025 614.8679983250682 178.95864683372963 66.06136430879262 -112.89728252493701 7.797308864847197 6.866649001477432 -0.9306598633697645
-0.30000000000000004 -0.3 0.5 1.03817 0.65172 120.4882 5866.8213367 3057.8913796 2563.8816719 -7.7595086 5296.315405612459 2323.050487674601 2198.1850213976672 -71.00959543248975 4308.266164085457 1305.2500743326473 2272.0690601884007 -72.4456563516275 570.505931087542 1558.5551726145432 988.0492415270012 734.840891925399 1752.641305267353 1017.8004133419539 365.69665050233266 291.81261171159935 -73.88403879073331 63.25008683248974 64.6861477516275 1.4360609191377591
-0.30000000000000004 -0.3 0.6000000000000001 1.07687 0.61318 120.72908 8454.8568299 4765.417680099999 3954.4005218999996 173.2909763 7179.568758851358 3117.4610113794247 3057.492983842933 -65.52945591333602 5559.952277476205 1593.3018377722246 3067.5950341284847 -70.87503914261076 1275.2880710486422 2894.904552423795 1619.6164813751527 1647.9566687205752 3172.115842327775 1524.1591736072 896.907538057067 886.805487771515 -10.102050285551968 238.82043221333603 244.16601544261076 5.345583229274723
-0.30000000000000004 -0.3 0.7 1.11558 0.57466 121.02955 11893.428781100001 7163.3875329 5807.112133899999 588.0512245 9335.876681851516 3893.073930933747 3692.1473513165556 -65.75376908302832 6890.770262132247 1792.3371892388134 3713.144873263432 -75.93875425975124 2557.5520992484844 5002.6585189677535 2445.106419719269 3270.313601966253 5371.050343661187 2100.736741694934 2114.964782583444 2093.9672606365675 -20.99752194687653 653.8049935830284 663.9899787597514 10.18498517672299
-0.30000000000000004 -0.3 0.8 1.15429 0.53618 121.39946 16428.968672 10498.2329397 8261.4622956 1420.9102677 11687.625093632761 4588.094817841142 3756.449905924567 -73.26653802462152 8241.924255414102 1885.0307405009446 4029.4424247746524 -88.09462000024925 4741.343578367239 8187.044416585898 3445.7008382186586 5910.138121858858 8613.202199199055 2703.0640773401974 4505.012389675432 4232.019870825347 -272.9925188500847 1494.1768057246215 1509.0048877002494 14.82808197562781
-0.30000000000000004 -0.2 -0.8 0.57365 1.19202 120.55824 12459.2014588 6907.8710232 4825.8915254 665.5327414999999 9798.831791451628 3784.5491306144254 3006.629310938448 -16.55669088819156 7280.567134013684 1647.9374919470947 2652.123358785056 -42.38143930273287 2660.3696673483732 5178.634324786317 2518.2646574379437 3123.321892585575 5259.933531252905 2136.6116386673298 1819.2622144615527 2173.768166614944 354.5059521533915 682.0894323881915 707.9141808027329 25.824748414541318
-0.30000000000000004 -0.2 -0.7000000000000001 0.61219 1.15332 120.24865 8952.1278693 4601.492181500001 3401.7570767 239.95959580000002 7618.435644136518 3098.537830057637 2790.9966778376624 -14.153982453860658 5943.8433753060535 1535.8977651697205 2406.3647132121337 -32.36782226503067 1333.6922251634817 3008.284493993947 1674.5922688304652 1502.954351442363 3065.5944163302797 1562.6400648879167 610.7603988623378 995.3923634878663 384.63196462552855 254.11357825386065 272.3274180650307 18.21383981117006
-0.30000000000000004 -0.2 -0.6000000000000001 0.65076 1.11462 119.99569 6285.5238311 2975.4902622 2322.1864687 52.744761100000005 5685.644184759397 2362.7574031582126 2180.2586571082884 -18.5071525705666 4667.368762920951 1329.4299491070326 1958.9431230129173 -29.390714799637266 599.8796463406029 1618.1550681790488 1018.2754218384459 612.7328590417873 1646.0603130929676 1033.3274540511802 141.92781159171153 363.2433456870827 221.31553409537116 71.25191367056661 82.13547589963727 10.883562229070662
-0.30000000000000004 -0.2 -0.5 0.68935 1.07592 119.79193 4273.9793412 1844.4552113999998 1508.9199876999999 -16.072726499999998 4044.9098095938734 1648.491341507662 1475.7530835209102 -27.427715043360546 3494.742236042991 1049.29010196077 1429.3148808394549 -32.629755029620306 229.0695316061262 779.2371051570086 550.1675735508825 195.96386989233804 795.1651094392298 599.2012395468918 33.16690417908963 79.605106860545 46.43820268145538 11.354988543360548 16.557028529620304 5.202039986259756
-0.30000000000000004 -0.2 -0.4 0.72796 1.03723 119.63175 2781.6349615 1072.5277418 905.6203004 -37.8335281 2716.462446652305 1022.2635091683401 856.396837180555 -38.42382502175505 2465.2064339291674 728.8516487858319 908.3456734324102 -40.19799245702017 65.17251484769515 316.4285275708325 251.25601272313736 50.26423263166002 343.67609301416826 293.4118603825082 49.22346321944493 2.725373032410272 -46.498090187034656 0.5902969217550513 2.364464357020174 1.7741674352651229
-0.30000000000000004 -0.2 -0.30000000000000004 0.76659 0.99854 119.51103 1710.0791337 561.2960985999999 472.12544299999996 -48.5746262 1702.6779023970164 532.167352952564 392.253694574757 -49.19873881617137 1615.4978147949078 411.5607594270914 457.4365226872754 -49.61381560143073 7.401231302983646 94.58131890509236 87.18008760210871 29.12874564743595 149.73533917290854 120.60659352547259 79.87174842524297 14.688920312724619 -65.18282811251835 0.6241126161713739 1.0391894014307317 0.41507678525935776
-0.30000000000000004 -0.2 -0.19999999999999996 0.80523 0.95986 119.42678 989.9670203 241.4156491 180.5089796 -58.318765600000006 994.3771316971815 197.10221224446514 87.1460713935889 -57.984861905499876 979.36383994473 143.72431326017622 114.73109040249909 -58.38595267442485 4.410111397181615 10.60318035526997 6.193068958088355 44.313436855534846 97.69133583982378 53.37789898428893 93.3629082064111 65.77788919750091 -27.585019008910194 0.3339036945001275 0.06718707442484456 -0.26671662007528296
-0.30000000000000004 -0.2 -0.09999999999999998 0.84389 0.92119 119.37697 575.345412 66.93301340000001 12.4501659 -63.5911458 577.56027957499 9.013524971044262 -81.10954637175887 -63.64360799667853 584.9668193550528 -34.64455333681773 -97.98830911796514 -64.49588033224364 2.2148675749900093 9.621407355052902 7.406539780062893 57.919488428955745 101.57756673681773 43.658078307861985 93.55971227175887 110.43847501796515 16.878762746206277 0.05246219667853769 0.9047345322436423 0.8522723355651046
-0.30000000000000004 -0.2 0.0 0.88255 0.88253 119.36045 439.9959753 11.6299684 -42.4326005 -65.3010512 440.204239409465 -50.62515389606119 -134.33248589054153 -65.58394097517854 451.2770858859456 -97.11912410801075 -169.92356736226847 -66.6709003371566 0.20826410946500618 11.281110585945608 11.072846476480603 62.25512229606119 108.74909250801075 46.49397021194956 91.89988539054153 127.49096686226846 35.59108147172694 0.28288977517854086 1.369849137156598 1.086959361978057
-0.30000000000000004 -0.2 0.09999999999999998 0.92123 0.84388 119.37684 575.3830753 66.9708552 12.4944027 -63.55239040000001 577.5991158190693 9.060470837044932 -81.02748746228556 -63.629363915808824 585.0024705077084 -34.58406470541786 -97.8894096438438 -64.48158323507114 2.2160405190693178 9.619395207708381 7.403354688639063 57.910384362955064 101.55491990541786 43.6445355424628 93.52189016228557 110.38381234384381 16.861922181558242 0.07697351580882028 0.9291928350711326 0.8522193192623123
-0.30000000000000004 -0.2 0.19999999999999996 0.95991 0.80523 119.42651 989.9884084 241.4373148 180.5832211 -58.29538 994.3988649512156 197.1353764472383 87.2460022452838 -57.95693004292093 979.3912824439382 143.80012400466802 114.8484105954445 -58.35822752307762 4.410456551215636 10.59712595606188 6.186669404846245 44.301938352761724 97.63719079533197 53.33525244257025 93.33721885471618 65.73481050455548 -27.6024083501607 0.3384499570790733 0.0628475230776207 -0.2756024340014526
-0.30000000000000004 -0.2 0.30000000000000004 0.9986 0.7666 119.51062 1709.9698773 561.1872716 472.1992304 -48.5788343 1702.5752880672364 532.0830426202406 392.24942935356495 -49.15780180175944 1615.4397021349744 411.5821287326941 457.4203142691392 -49.57389508351429 7.394589232763593 94.5301751650256 87.135585932262 29.104228979759505 149.60514286730591 120.5009138875464 79.94980104643507 14.778916130860797 -65.17088491557428 0.5789675017594392 0.9950607835142872 0.41609328175484794
-0.30000000000000004 -0.2 0.40000000000000013 1.0373 0.72799 119.63119 2781.2075822 1072.1007932 905.6421819 -37.5960256 2716.086814052876 1021.9483997743226 856.1202094428182 -38.369996287667206 2464.9697158325016 728.7533277617515 907.9886466620795 -40.14671807925038 65.12076814712398 316.23786636749827 251.1170982203743 50.152393425677346 343.34746543824843 293.1950720125711 49.52197245718182 2.3464647620795587 -47.17550769510226 0.7739706876672068 2.5506924792503756 1.7767217915831688
-0.30000000000000004 -0.2 0.5 1.076 0.68939 119.79119 4272.949844600001 1843.4263873 1508.8095355 -15.837719 4044.0837857617876 1647.857081141501 1475.0085401233648 -27.359928719757743 3494.236051139528 1049.0323221882502 1428.376872261167 -32.567011363750964 228.86605883821255 778.7137934604722 549.8477346222596 195.56930615849888 794.3940651117498 598.8247589532509 33.80099537663517 80.43266323883303 46.63166786219786 11.522209719757742 16.729292363750968 5.2070826439932265
-0.30000000000000004 -0.2 0.6000000000000001 1.11471 0.65081 119.99476 6283.4798288 2973.4470069999998 2321.8226343 52.8736118 5684.183928887388 2361.758694744424 2178.863622492268 -18.42302682061601 4666.523143492087 1329.0039889196 1957.1912915777395 -29.315397353920147 599.2958999126117 1616.9566853079127 1017.660785395301 611.6883122555761 1644.4430180804 1032.7547058248238 142.9590118077324 364.6313427222605 221.67233091452812 71.296638620616 82.18900915392015 10.89237053330416
-0.30000000000000004 -0.2 0.7 1.15342 0.61225 120.24748 8948.474800599999 4597.8401933 3400.9577398 239.7573387 7616.178525966671 3097.16326218678 2788.8579422181283 -14.050094947817982 5942.623383160531 1535.3187205486738 2403.642944518859 -32.2781169903926 1332.296274633328 3005.8514174394686 1673.5551428061406 1500.6769311132198 3062.5214727513257 1561.844541638106 612.0997975818718 997.3147952811407 385.2149976992689 253.807433647818 272.03545569039255 18.228022042574565
-0.30000000000000004 -0.2 0.8 1.19214 0.57372 120.55679 12453.0922169 6901.7626755 4824.384677800001 664.522766 9795.681753845434 3782.805793954401 3003.854275461687 -16.429484914030255 7278.990467129864 1647.2365698803917 2648.4601230271205 -42.27546844448327 2657.4104630545658 5174.101749770136 2516.69128671557 3118.9568815455987 5254.526105619608 2135.569224074009 1820.5304023383135 2175.9245547728797 355.3941524345662 680.9522509140303 706.7982344444833 25.845983530453054
-0.30000000000000004 -0.10000000000000003 -0.8 0.61125 1.2299 119.80738 9509.4440809 4185.7574004 2157.8933532 301.48637890000003 8088.522302468637 2911.9495000708525 1689.636626791247 31.241271235713484 6347.868970752406 1302.6731552608805 1119.0353453730263 2.2230309236190013 1420.9217784313637 3161.5751101475935 1740.6533317162298 1273.8079003291473 2883.0842451391195 1609.2763448099722 468.2567264087529 1038.8580078269736 570.6012814182207 270.24510766428654 299.263347976381 29.018240312094463
-0.30000000000000004 -0.10000000000000003 -0.7000000000000001 0.64982 1.19119 119.54657 6795.4249591 2672.4331552999997 1526.8135377 107.5772692 6144.030709341488 2264.3027821794763 1570.1699428323236 28.708020300021797 5065.584119597908 1182.3879930249225 1072.7546577608184 8.9982427257718 651.3942497585124 1729.8408395020922 1078.4465897435798 408.1303731205237 1490.0451622750772 1081.9147891545535 43.35640513232364 454.05887993918157 410.70247480685794 78.8692488999782 98.57902647422821 19.709777574250012
-0.30000000000000004 -0.10000000000000003 -0.6000000000000001 0.68843 1.15248 119.33238 4727.3869542 1644.9970973000002 1045.8087077 35.307887900000004 4470.673068471541 1605.382475859784 1188.3076927294887 20.215991375382593 3876.2681586273234 989.4073398355114 905.4127801560782 8.83703511662226 256.713885728459 851.1187955726766 594.4049098442176 39.61462144021599 655.5897574644888 615.9751360242728 142.49898502948867 140.39592754392183 -2.1030574855668362 15.09189652461741 26.47085278337774 11.378956258760331
-0.30000000000000004 -0.10000000000000003 -0.5 0.72704 1.11378 119.15912 3164.9707413 963.0904538 681.6706839999999 10.4233335 3086.358340791974 1012.6380228479377 761.5535255168894 8.539875355115921 2811.9391481881457 748.7837242220664 674.8159244495376 3.2299213005995364 78.61240050802598 353.03159311185397 274.419192603828 49.54756904793767 214.30672957793362 164.75916052999594 79.8828415168894 6.85475955046233 -73.02808196642707 1.883458144884078 7.193412199400463 5.309954054516385
-0.30000000000000004 -0.10000000000000003 -0.4 0.76568 1.07508 119.02248 2004.6441668 523.1806456 410.38862570000003 -2.6747251 1991.4230772751487 546.091420648952 409.99645948045537 -3.7681549479873677 1899.970522646107 494.27070788669926 431.580200258512 -5.623688150400241 13.221089524851237 104.67364415389291 91.45255462904167 22.910775048952004 28.90993771330075 5.999162664348745 0.3921662195446318 21.19157455851195 20.799408338967318 1.0934298479873679 2.948963050400241 1.855533202412873
-0.30000000000000004 -0.10000000000000003 -0.30000000000000004 0.80433 1.03638 118.91923 1170.9664169 249.8272609 214.7720529 -15.0118457 1173.5801773361927 230.25020258261293 171.4165551761308 -14.701201625861836 1164.038774170868 261.1380183192865 214.2180562321606 -15.275658449538065 2.613760436192658 6.927642729132044 4.313882292939386 19.57705831738707 11.310757419286526 -8.266300898100544 43.355497723869206 0.5539966678394237 -42.801501056029785 0.3106440741381632 0.2638127495380657 -0.04683132460009748
-0.30000000000000004 -0.10000000000000003 -0.19999999999999996 0.84299 0.99769 118.84702 610.5198183 89.6122841 82.8210533 -23.3449218 612.8825349051003 50.611997209500714 34.179943720106465 -23.009755454647763 623.7230658600957 78.11395243127217 47.524238864650314 -23.609232036456948 2.3627166051003456 13.203247560095722 10.840530954995376 39.00028689049928 11.498331668727824 -27.50195522177146 48.64110957989354 35.29681443534969 -13.34429514454385 0.3351663453522377 0.264310236456948 -0.0708561088952897
-0.30000000000000004 -0.10000000000000003 -0.09999999999999998 0.88166 0.95901 118.80429 287.7726385 7.0040629999999995 6.6366483 -28.2693088 287.7146178983052 -31.429972229238956 -31.115215230875037 -28.1080748670832 293.60236029923595 -36.9418919739517 -55.65678486444412 -29.145937573369352 0.05802060169479706 5.829721799235966 5.7717011975411685 38.43403522923895 43.9459549739517 5.511919744712749 37.751863530875035 62.29343316444412 24.541569633569082 0.16123393291679958 0.8766287733693521 0.7153948404525525
-0.30000000000000004 -0.10000000000000003 0.0 0.92034 0.92033 118.7901 182.4011558 -18.3210358 -18.2681762 -29.936604799999998 181.41876069898134 -53.64921626611476 -49.68927010775026 -29.813151639375423 182.57670062689496 -75.9587659367548 -90.3934533643092 -31.071707524074544 0.9823951010186349 0.17554482689496886 -0.8068502741236661 35.32818046611476 57.6377301367548 22.30954967064004 31.42109390775026 72.1252771643092 40.704183256558935 0.1234531606245752 1.1351027240745457 1.0116495634499705
-0.30000000000000004 -0.10000000000000003 0.09999999999999998 0.95903 0.88166 118.80415 287.7788427 7.010403 6.6493738 -28.260928500000002 287.72097366294815 -31.419094452041918 -31.09164238090827 -28.09706302356342 293.6090162960419 -36.91161209704737 -55.62424176428209 -29.134778759795655 0.05786903705184976 5.830173596041877 5.772304558990027 38.429497452041915 43.922015097047364 5.492517645005449 37.74101618090827 62.27361556428208 24.532599383373814 0.16386547643658378 0.8738502597956527 0.7099847833590689
-0.30000000000000004 -0.10000000000000003 0.19999999999999996 0.99773 0.843 118.84676 610.4854666 89.5781326 82.8394534 -23.353814399999997 612.8466850188452 50.58309172653708 34.17879425122692 -22.98807667019913 623.691629799927 78.13106973075415 47.52879854375429 -23.58739606489387 2.361218418845179 13.206163199926957 10.844944781081779 38.99504087346292 11.44706286924585 -27.54797800421707 48.66065914877308 35.31065485624571 -13.350004292527366 0.36573772980086694 0.23358166489387266 -0.13215606490699427
-0.30000000000000004 -0.10000000000000003 0.30000000000000004 1.03643 0.80435 118.91882 1170.7925878 249.653832 214.781219 -15.0489231 1173.4056738598995 230.08731214093245 171.28899955987933 -14.669250486998353 1163.890727738045 261.0717970127399 214.07456402483476 -15.243661807464882 2.6130860598994055 6.901860061955034 4.288774002055629 19.566519859067544 11.417965012739922 -8.148554846327622 43.492219440120664 0.7066549751652274 -42.785564464955435 0.379672613001647 0.19473870746488167 -0.18493390553676534
-0.30000000000000004 -0.10000000000000003 0.40000000000000013 1.07513 0.76572 119.02193 2004.1695295 522.7066705999999 410.3635014 -2.5097240000000003 1990.9698093216803 545.6784681807392 409.5793379339142 -3.725897758188834 1899.612129189378 494.05085556857904 431.1122581850885 -5.581447080787227 13.199720178319607 104.557400310622 91.35768013230239 22.971797580739196 28.65581503142095 5.684017450681754 0.7841634660857855 20.748756785088474 19.964593319002688 1.2161737581888343 3.071723080787227 1.8555493225983928
-0.30000000000000004 -0.10000000000000003 0.5 1.11385 0.72709 119.1584 3163.9538192 962.0743785 681.5729988 10.5493838 3085.451327074609 1011.8719791388684 760.6199629601434 8.593534590274055 2811.2801688955783 748.3642153153838 673.8002246457817 3.283685946316317 78.5024921253914 352.67365030442164 274.1711581790303 49.7976006388684 213.7101631846161 163.9125625457477 79.04696416014345 7.772774154218287 -71.27419000592516 1.9558492097259441 7.265697853683682 5.309848643957738
-0.30000000000000004 -0.10000000000000003 0.6000000000000001 1.15256 0.68848 119.33147 4725.4790605 1643.0900819 1045.5811198000001 34.977574499999996 4469.118220308229 1604.20380425428 1186.59268983653 20.28356401055522 3875.237047404357 988.777909088341 903.6059115156758 8.904832257847707 256.3608401917703 850.242013095643 593.8811729038727 38.88627764572017 654.3121728116591 615.425895165939 141.0115700365302 141.9752082843243 0.9636382477941083 14.694010489444777 26.07274224215229 11.378731752707514
-0.30000000000000004 -0.10000000000000003 0.7 1.19128 0.6499 119.54543 6792.1303705 2669.1394417 1526.3723014 107.9660722 6141.639438791823 2262.7019936899615 1567.455789411207 28.793341714267275 5064.139614207466 1181.5714043599291 1069.9539776072158 9.083269322198328 650.4909317081768 1727.9907562925337 1077.4998245843567 406.4374480100388 1487.5680373400708 1081.1305893300319 41.08348801120698 456.4183237927841 415.3348357815771 79.17273048573273 98.88280287780167 19.710072392068938
-0.30000000000000004 -0.10000000000000003 0.8 1.23001 0.61133 119.80599 9504.0605531 4180.3750177 2157.1125616 300.795376 8085.145899211602 2909.952552224388 1685.911629880077 31.34820429156019 6346.010211324295 1301.7155231485708 1115.181248472163 2.327696900307985 1418.9146538883986 3158.050341775706 1739.1356878873073 1270.4224654756122 2878.6594945514294 1608.2370290758172 471.20093171992283 1041.9313131278373 570.7303814079144 269.4471717084398 298.467679099692 29.020507391252238
-0.30000000000000004 0.0 -0.8 0.64889 1.26779 119.13351 7344.4110906000005 2096.6057345000004 76.0062415 157.1253423 6620.9665806373505 2045.4857448174039 141.031346251156 69.3038903602339 5497.866409107862 866.7957457654815 -374.9435570240259 43.20581866987193 723.4445099626496 1846.5446814921388 1123.1001715294892 51.119989682596234 1229.8099887345186 1178.6899990519223 65.02510475115601 450.9497985240259 385.9246937728699 87.8214519397661 113.91952363012807 26.098071690361962
-0.30000000000000004 0.0 -0.7000000000000001 0.6875 1.22907 118.91237 5244.006407399999 1196.8955912000001 58.540270899999996 80.9859463 4945.249564160823 1461.3580678105222 290.55995084255244 62.35461984995579 4300.221113079452 751.0157447817247 -157.63896408844894 45.67612059224389 298.75684323917716 943.7852943205476 645.0284510813703 264.4624766105221 445.8798464182754 181.4173698077533 232.01967994255244 216.17923498844894 -15.840444954103504 18.631326450044213 35.309825707756104 16.67849925771189
-0.30000000000000004 0.0 -0.6000000000000001 0.72613 1.19036 118.72994 3641.6414443999997 635.1328702 43.2089351 54.0968717 3541.550970208681 913.172975016198 247.23305346454367 50.75272771642804 3220.826778280991 594.3424181145626 -20.65728825408648 41.7984111928648 100.09047419131889 420.8146661190084 320.7241919276895 278.0401048161981 40.7904520854373 -237.2496527307608 204.02411836454365 63.86622335408648 -140.15789501045717 3.3441439835719606 12.298460507135198 8.954316523563238
-0.30000000000000004 0.0 -0.5 0.76477 1.15165 118.58184 2430.2759209 304.2768043 30.121429799999998 38.730071800000005 2407.613418343737 472.72295117791714 142.36785615612249 37.265317617625726 2283.0213472759738 422.16811656657427 41.82028408786138 33.4881295166798 22.66250255626323 147.25457362402628 124.59207106776304 168.44614687791716 117.89131226657429 -50.55483461134287 112.24642635612248 11.698854287861385 -100.5475720682611 1.464754182374274 5.2419422833202 3.777188100945926
-0.30000000000000004 0.0 -0.4 0.80343 1.11294 118.4647 1530.4499964 124.8677207 19.3401058 24.219961599999998 1529.2819151216725 179.63808105205317 52.74946732468031 24.3564937767335 1503.8921376851922 261.5456941857465 50.375642529196796 23.256141877722477 1.1680812783274597 26.55785871480787 25.38977743648041 54.77036035205317 136.67797348574652 81.90761313369336 33.409361524680314 31.035536729196796 -2.373824795483518 0.13653217673350107 0.9638197222775202 0.8272875455440192
-0.30000000000000004 0.0 -0.30000000000000004 0.8421 1.07423 118.37597 883.9563476 38.6983177 10.9074932 13.4945388 884.7867638980978 28.870354192770264 5.4460445790553536 13.610483303592813 894.3373856991676 132.89136557334538 30.54797647218024 13.351081420450639 0.8304162980977692 10.381038099167682 9.550621801069912 9.827963507229732 94.19304787334538 84.36508436611564 5.461448620944646 19.640483272180237 14.179034651235591 0.11594450359281305 0.14345737954936205 0.027512875956549
