c_1 c_2 c_3 dis_1 dis_2 ang_1 delta_dir delta_har delta_nor delta_int pot_dir_full pot_har_full pot_nor_full pot_int_full pot_dir_104 pot_har_104 pot_nor_104 pot_int_104 error_dir_abs_full error_dir_abs_104 dir_error_diff error_har_abs_full error_har_abs_104 har_error_diff error_nor_abs_full error_nor_abs_104 nor_error_diff error_int_abs_full error_int_abs_104 int_error_diff
-0.8 -0.4 -0.5 0.66273 1.0301 149.02133 5911.5523709 1808.5357903 1099.8015769 -138.0379547 5905.238272834213 2095.0466710484234 1217.3623423681615 -40.827205837539715 5900.491439385658 2186.953946502503 1609.1639712610533 -32.90231373085959 6.314098065787199 11.060931514341732 4.746833448554533 286.5108807484236 378.4181562025031 91.90727545407952 117.5607654681614 509.36239436105325 391.8016288928918 97.21074886246028 105.13564096914041 7.924892106680133
-0.8 -0.4 -0.4 0.69849 0.99267 148.3297 4233.7393884 851.1396939 311.0331114 -195.14808480000002 4225.552431199221 1076.552491185666 394.4426346239428 -164.00894833320862 4301.826210716235 1245.515647089528 725.5727917257612 -133.11678140211694 8.186957200778444 68.08682231623564 59.899865115457196 225.41279728566587 394.3759531895281 168.96315590386223 83.4095232239428 414.53968032576125 331.13015710181844 31.139136466791395 62.03130339788307 30.892166931091676
-0.8 -0.4 -0.30000000000000004 0.73456 0.95535 147.80635 3005.3827543999996 183.10748969999997 -279.26240889999997 -218.9109199 2996.58324549799 363.63787070219473 -215.00576507596952 -216.96709906322192 3071.646735272944 531.441482553411 44.43595325083436 -193.55122200469435 8.799508902009645 66.26398087294439 57.46447197093474 180.53038100219473 348.33399285341096 167.80361185121623 64.25664382403046 323.6983621508344 259.44171832680394 1.9438208367780763 25.35969789530565 23.415877058527574
-0.8 -0.4 -0.19999999999999996 0.77089 0.91814 147.44008 2167.8237057 -254.21973739999999 -688.3257092 -233.3761338 2164.042854951738 -100.8039504717317 -637.6444901149728 -235.0357600249307 2212.56074143166 34.87048974910287 -438.8879567018854 -224.95880193895184 3.7808507482623988 44.73703573165988 40.95618498339748 153.4157869282683 289.0902271491029 135.67444022083458 50.68121908502721 249.4377524981146 198.7565334130874 1.6596262249307103 8.41733186104815 6.757705636117439
-0.8 -0.4 -0.09999999999999998 0.80745 0.88107 147.22322 1680.8920651 -501.01241819999996 -928.694782 -243.7174343 1683.4079843354868 -360.93861374550755 -887.3455602574577 -239.36831864232167 1709.2820820045288 -256.5263303137909 -727.7803449391598 -238.33942157125404 2.5159192354866633 28.39001690452858 25.874097669041916 140.0738044544924 244.48608788620908 104.41228343171667 41.3492217425423 200.9144370608402 159.56521531829793 4.349115657678343 5.378012728745968 1.0288970710676244
-0.8 -0.4 0.0 0.8442 0.84415 147.1513 1521.2075566 -580.6504243 -1007.9126459 -247.0932555 1526.449354329868 -444.4427979077844 -969.9644864210118 -239.89737829457147 1544.1030161430026 -352.38354539708683 -823.8313859542693 -241.79764913799067 5.24179772986777 22.895459543002428 17.653661813134658 136.20762639221562 228.2668789029132 92.05925251069758 37.94815947898833 184.08125994573078 146.13310046674246 7.195877205428525 5.29560636200932 -1.9002708434192055
-0.8 -0.4 0.09999999999999998 0.88113 0.80741 147.22283 1681.0887843 -500.8152128 -928.4913716 -243.741551 1683.5993432621462 -360.73446613862785 -887.0335512289084 -239.3381194625263 1709.4953071461762 -256.31460884547243 -727.4708488748132 -238.3031766742917 2.5105589621463587 28.406522846176287 25.89596388402993 140.0807466613721 244.50060395452755 104.41985729315545 41.45782037109147 201.02052272518677 159.56270235409528 4.403431537473717 5.438374325708289 1.0349427882345719
-0.8 -0.4 0.19999999999999996 0.91821 0.77087 147.43928 2168.1704903 -253.8722885 -687.9262165 -233.2318334 2164.3848639879607 -100.43945023019774 -637.0858872473019 -234.96962992666377 2212.928776090656 35.23380114827308 -438.3583123610357 -224.88729875498646 3.7856263120392697 44.75828579065588 40.97265947861661 153.43283826980226 289.10608964827304 135.67325137847078 50.840329252698105 249.56790413896422 198.72757488626613 1.737796526663754 8.344534645013557 6.606738118349803
-0.8 -0.4 0.30000000000000004 0.95543 0.73455 147.80511 3005.7815753 183.50751449999998 -278.6804549 -218.73826839999998 2996.9844454405247 364.06684874099824 -214.33518289100633 -216.8602786197817 3072.056799879685 531.841059551293 45.02015224368989 -193.44865567271103 8.797129859475117 66.27522457968516 57.47809472021004 180.55933424099825 348.333545051293 167.77421081029476 64.34527200899365 323.70060714368987 259.35533513469625 1.8779897802183032 25.28961272728897 23.411622947070665
-0.8 -0.4 0.40000000000000013 0.99276 0.69849 148.32799 4234.0343244999995 851.4360616 311.7773155 -194.94753749999998 4225.858981331747 1076.884582197522 395.0151616197637 -163.87026480747852 4302.125379988133 1245.7898389087945 725.9903483238045 -132.99365639567657 8.175343168252525 68.09105548813399 59.915712319881465 225.44852059752196 394.3537773087945 168.90525671127256 83.2378461197637 414.2130328238045 330.97518670404077 31.077272692521476 61.95388110432343 30.876608411801953
-0.8 -0.4 0.5 1.0302 0.66274 149.01908 5911.516019199999 1808.5012708 1100.6842255 -137.8264726 5905.2251021108 2095.041698875055 1217.5479604852474 -40.693667252843774 5900.507796218315 2186.905355062337 1609.160976078016 -32.776932765268185 6.290917089199155 11.008222981685023 4.717305892485868 286.540428075055 378.4040842623373 91.86365618728229 116.86373498524728 508.47675057801587 391.6130155927686 97.13280534715622 105.0495398347318 7.916734487575582
-0.8 -0.4 0.6000000000000001 1.06774 0.62735 149.89355 8117.507813499999 3133.9837136 2109.1589783 -0.9519765 8087.1245009423965 3482.2188578930604 2295.5880560286782 200.71485660250306 7834.518884831832 3356.1932244505774 2697.1672393422755 114.50929549553183 30.383312557603404 282.9889286681677 252.6056161105643 348.23514429306044 222.20951085057726 -126.02563344248318 186.42907772867812 588.0082610422756 401.5791833135975 201.6668331025031 115.46127199553183 -86.20556110697126
-0.8 -0.4 0.7 1.10536 0.59239 150.9712 10954.5577096 4930.4319412 3360.3489842999998 290.0630561 10805.436763033458 5298.550701820551 3684.1849072770847 613.883988376012 10037.323263059512 4739.130265919403 3983.7189707630473 310.4375746678762 149.12094656654062 917.2344465404869 768.1134999739463 368.11876062055046 191.30167528059695 -176.8170853399535 323.83592297708486 623.3699864630476 299.5340634859627 323.820932276012 20.374518567876255 -303.44641370813576
-0.8 -0.4 0.8 1.14306 0.55792 152.27734 14551.0333826 7326.2130707 4875.634637300001 839.9116581000001 14059.683286218577 7585.743280876538 5438.236583700041 1246.1588498936103 12413.3063841216 6299.681495610532 5443.2916011141115 550.0894208127271 491.35009638142435 2137.7269984783993 1646.3769020969748 259.5302101765382 1026.5315750894679 767.0013649129296 562.6019464000409 567.6569638141116 5.055017414070676 406.2471917936102 289.82223728727297 -116.42495450633726
-0.8 -0.3 -0.8 0.59089 1.17957 149.88427 11560.5815103 4866.9271122 2750.73004 422.6674688 11403.811326934427 5263.404020232707 3291.376093266146 770.7187512138438 10594.8954254664 4633.078873653415 3654.3752813527194 426.35558086611155 156.77018336557325 965.6860848335996 808.9159014680263 396.47690803270666 233.8482385465852 -162.62866948612145 540.6460532661459 903.6452413527192 362.9991880865732 348.0512824138438 3.6881120661115263 -344.3631703477323
-0.8 -0.3 -0.7000000000000001 0.62591 1.1418 148.74466 8643.8071241 3150.8474817 1916.8945433 121.1822743 8619.395637297519 3550.578068138253 2143.3691912005656 335.47778254742065 8349.974324770425 3364.2893485025393 2540.631863613136 227.27056261173928 24.41148680248162 293.8327993295751 269.4213125270935 399.730586438253 213.44186680253907 -186.28871963571393 226.4746479005655 623.737320313136 397.2626724125705 214.29550824742066 106.08828831173928 -108.20721993568138
-0.8 -0.3 -0.6000000000000001 0.66134 1.1041 147.80186 6349.526123899999 1897.1687952 1209.6470674 -23.3988397 6353.099261236613 2247.381338548981 1288.7841574018064 79.29224957089524 6338.665772379157 2286.9563031124435 1621.4771488476317 73.90020756961154 3.5731373366134633 10.860351520842748 7.287214184229285 350.2125433489811 389.7875079124435 39.5749645634624 79.13709000180647 411.83008144763164 332.69299144582516 102.69108927089523 97.29904726961152 -5.392042001283713
-0.8 -0.3 -0.5 0.69713 1.06648 147.035 4569.5491356 997.7014755 627.9482421 -85.6669238 4570.056715089559 1289.1552355367367 653.8502986705673 -52.85066600739259 4635.4004115518765 1413.3875328338577 892.8603309531684 -33.17604087750272 0.5075794895583741 65.85127595187679 65.3436964623184 291.45376003673664 415.68605733385766 124.23229729712102 25.90205657056732 264.9120888531684 239.01003228260112 32.81625779260741 52.490882922497285 19.674625129889876
